SampleID	Desulfatiglans	AqS1	Sva0081_sediment_group	NB1-j	EPR3968-O8a-Bc78	BD2-11_terrestrial_group	Spirochaeta	Lokiarchaeia	Calditrichaceae	SAR324_clade_Marine_group_B_	SEEP-SRB1	Bathyarchaeia	bacteriap25	SBR1031	MBNT15	Desulfobacca	Bacteroidetes_BD2-2	B2M28	Woeseia	BD7-8	Marine_Benthic_Group_D_and_DHVEG-1	Pelagibius	Bauldia	Calorithrix	Zixibacteria	Candidatus_Tenderia	S085	SB-5	MND1	Dehalococcoidia	Subgroup_18	Desulfatitalea	Pseudolabrys	GIF3	Subgroup_22	SAR202_clade	AT-s3-44	Ignavibacterium	t0.6.f	661239	Thiohalobacter	Vicinamibacteraceae	Sva0485	SG8-4	Subgroup_23	vadinBA26	Candidatus_Thiobios	Sediminispirochaeta	Urania-1B-19_marine_sediment_group	Entotheonellaceae	MBMPE27	KI89A_clade	SPG12-461-471-B8	JTB23	Caldithrix	Aminicenantales	Methyloceanibacter	OM190	Haliangium	RCP2-54	UASB-TL25	Latescibacterota	Pla3_lineage	MD2902-B12
S2A515	3.387324484506072	2.872302922813489	3.1934675072974787	1.941588126224298	2.0966216134361924	1.9228668306160897	1.5154312785206265	1.8769465601075028	2.35270441813649	0.6196390681948127	2.0779169933013844	1.5365093422468803	1.1796688490982676	1.6908255438820152	1.6293937443495308	1.5154312785206265	1.378682543352789	1.008542667713975	0.31735819632187834	-0.24717160641597324	0.3818967174594503	0.7030206771338632	0.11363273086477044	1.4468609720093264	0.007203268018039388	0.07939955922252828	0.04395281022678077	-0.8931720085502164	0.6814564992180232	-0.8800999269828633	-1.234921302272273	0.6079771284469695	-0.8800999269828633	-0.6389378701659751	-0.09994136943328868	-0.8050647410399492	0.059298379901441045	-0.1240389210123487	-0.16131031580958055	-0.21995904289108825	-3.1444638071567117	-0.7465685343583406	0.3818967174594503	-0.8294561941641083	-1.5603437027069011	-1.5863191891101618	-0.7352689791044078	1.1911916103350482	-1.0967709637914558	-1.668557287347134	-0.8171861015722941	-0.7930885499932341	-1.0043976436604405	-2.9213202558425015	-2.1793829111131244	-1.4397157149182864	-1.0807706224450149	-1.668557287347134	-2.279466369670107	-1.0495180789409106	-2.5158551477343374	-2.333533590940383	-0.7130458423196977	-1.462705233142985
S2B07	4.118940904330535	3.7650258955246434	3.9369661853133584	2.405549831754036	2.8225445659262904	2.2853582724692316	2.230455978081534	1.9757343914790138	0.8973930671845238	1.5770720306936017	1.600523691728652	1.2837242207061434	0.776679319780059	-3.1936125937720625	-0.02392701309463341	-0.14909015604863995	1.2057626792364315	-1.4357546762196889	1.2837242207061434	0.791660873395676	1.0968468473763284	1.193401582412858	0.11693041962196205	-0.8712248734818373	0.42269616750703864	1.0858274521267175	0.15979412405374394	-0.28126192915712256	1.7263683320560625	-0.0072599606094216895	-0.032365881740497926	-0.5403706291648476	1.107746137834364	0.048979757713453864	-0.032365881740497926	0.12420317895104205	0.2658536960140685	0.2906996946005993	-2.7236089645263273	0.8633761819062693	-2.095000305103953	-0.3371423875515793	-2.8571403571508496	0.505217191195042	-0.5403706291648476	0.5002544018529127	-2.1639931765909046	-2.030461783966382	-0.44634167951657133	-3.4167561450862722	-1.6675562902770134	-0.44634167951657133	-1.75852806848274	-1.1141710520922268	-1.9698371621499469	-1.3065429447396828	-1.507213640201834	0.12420317895104205	-1.9698371621499469	-1.6675562902770134	-1.4708459960309592	-1.4708459960309592	0.13142342692452846	-3.1936125937720625
S2B1522	3.720483718843207	3.199861331491819	3.0547355124713746	2.6471892381593864	1.9764454665956785	2.011721169186119	1.8903365227657618	1.514810087020459	0.895251263118003	0.7983632626324608	2.2843569839754396	2.236043965920005	0.6544986228882053	1.2275319733703745	1.3992971998986148	0.9219195102001647	1.5656184153461288	1.1129747469628732	0.6371571478517177	-1.3719319028251267	0.6165378606489824	1.5184398550710378	-0.3407608949525498	-0.6787847222651813	-0.1766927784679453	0.3904136811966348	1.373106867646424	0.7343208963053662	0.6855307321359341	-0.4047827537174804	-0.995880679923256	0.8180199151820124	-0.22383955689364754	-0.8567678774605376	-0.7579220428239051	0.28422363417643304	0.0034333877625734033	0.79089124779376	-0.18993800521796622	0.8277052209164761	-2.635623941852685	-0.18993800521796622	-0.12539948408039514	-0.49104309800188783	-0.9378934222729063	-0.41308155653217593	-0.4047827537174804	-0.14432749396591404	-2.1560508615907987	-1.3939108095439021	-1.6742127746980602	-1.175221608579072	-0.605453449179632	0.019782525764102665	-1.7665860948290755	-1.5370116531845754	-1.868368789139018	-2.7156666495262214	-1.7665860948290755	-2.4925230982120117	-1.9816974744460212	-2.4925230982120117	-1.6452252378248082	-5.200573299314222
S2B3040	4.05330837016963	3.3243593689402315	3.3672534179191755	2.2261809197583187	2.499940893623344	2.0186916863453	2.188390542977883	0.8974063616623171	1.5517258722105254	1.4843736901810338	2.163765495672494	1.6932076962823466	1.056109667108064	1.7669196445110478	2.2352483393962617	2.256301748594094	1.4594761385593067	0.5233827793889718	0.9168716964504204	-1.017062261558177	0.5515536563556687	1.3686377381463757	0.5305002471578364	-2.1156745502262866	-0.06155081653074035	0.15128336512460816	0.666245499442379	-0.49628630693901776	0.2776649060362235	0.45311358354241627	-0.6115971534500124	0.30912817549200877	-0.6005473172634277	-0.6454987051256937	-0.5470586323124413	0.6754905575864303	-0.48643401049600676	0.04188477071750185	0.5233827793889718	-0.16976440117097358	-2.472349494165019	0.4100540940819686	-0.420058941551134	-0.9067142043893117	-0.7806734834939464	-1.000532959606966	0.19686087362092763	-2.0668843860568544	-4.012794535112167	-1.8155699577759483	-1.4225273696663412	-0.4292755966560575	-0.7046875765160241	1.4018232871320295	-1.2402058128723863	-1.3047443340099578	-1.3047443340099578	-2.5464574663187407	-2.1156745502262866	-3.501968911346177	-2.1156745502262866	-1.9759126078511278	-3.3196473545522225	-3.0319652821004417
S2B5565	3.941113663778702	3.6137909318524963	3.4420390565482295	1.990084049617197	2.1217424317671973	2.322413127229349	2.063193519441329	1.274736159077059	1.497063050484713	1.7896351082306854	1.9689032275377505	2.0378281388493384	1.0413361075956606	2.1595151625820552	2.460586556398847	1.754892159786813	1.0742921952789564	0.6713177484832435	1.056681677270321	-2.4347625822396126	0.2952665255813729	1.4986957039085986	0.31677273080233626	0.036157825573647884	-0.2191888662351964	0.43691704264439934	0.5609696913143782	-0.16607904092124848	0.4033407471107955	0.7536540351438799	-1.1584691163340506	0.021973190581690893	0.05706451039296123	-0.7607861486679415	-0.8943175412924633	-0.6569893549862975	0.2952665255813729	0.7222378389105009	-0.014394453589183343	-0.21013903071527906	-2.8402276903477772	-0.35532104055977687	0.5897191046003645	-1.7007934071594124	-0.5129499847633596	-1.9239369584736221	-0.5129499847633596	-2.147080509787832	-0.8766179641930627	-1.5523734020411388	-1.828626778669297	-1.6238323660232838	-0.7452819621319762	-2.3547198745660762	-1.87514679430419	-0.9306851854633384	-0.949377318475491	-2.4347625822396126	-1.3933087074114514	-1.3643211705381995	-1.9239369584736221	-1.3643211705381995	-2.7224446546913934	-3.821056943359503
S3A07	4.568742390048597	4.562466948187452	4.111081185144276	2.5711242467083437	2.4350276538742763	2.519426357921154	2.9097900011478943	1.4716576222343187	1.096497863621483	2.5094850198333063	2.0172562127553544	1.6080694777241957	0.11068106909871833	-0.8569029571629878	0.5227907199255508	0.8187168621524137	0.9650963972547855	-0.0058527471572338285	1.7650923471755497	0.038110376263882806	0.5553668903601636	1.5576000520350437	1.0927595415108762	-1.4987568433353826	1.0467744282690523	-2.885051204455273	0.7312575568238282	0.21504108442296044	2.2693957916730616	-0.8835712042451491	0.10063073324521632	1.325593813462988	1.03493997062205	-1.1986522508850443	-0.644341515179315	-0.11246248221549227	-1.604117358993209	0.40335068306153765	0.6816606156844554	1.8907052821083523	-4.4944891168893735	0.41078566154905616	-0.93914105539996	-0.21782299787331816	0.027299460159667	-0.08776986962512012	-1.3589949009602238	-4.4944891168893735	-0.8569029571629878	-4.4944891168893735	-0.7102994829711125	-0.7568194986060051	-2.54857896783406	-1.7864389157871634	-4.4944891168893735	-0.0058527471572338285	-1.604117358993209	-1.9295397594278367	-0.644341515179315	-1.855431787274115	-0.8569029571629878	-1.0605019124042272	-0.5626634841650477	-4.4944891168893735
S3A1522	4.193711894301685	4.082751850927122	3.6447817101685613	3.886267980320663	2.239904658285618	2.74784843567672	2.607313157867459	1.22315175169771	2.034081967914039	2.131456131939215	1.9661707622978284	2.494411427665497	-0.7086537911760611	1.9162989322576554	2.7806981046950066	1.9233761026317406	0.8062579477659231	-1.3823828858789047	1.5919685926501357	-2.337894330906341	1.0224810562355593	1.4575948582658533	1.0396931851166809	-2.6945692748450734	0.38340109694588964	-0.8792793082068244	0.022959670211680105	0.535670308673442	2.292943601830328	-0.9028098056170184	-3.541867135232277	-0.1745713052458031	0.30116299870891705	-0.3229913103640767	0.23471789930076437	-0.37779954685907136	-4.640479423900387	-1.0851313624109733	1.3384063410007352	-0.5800364133539677	-1.1747435211006603	0.2573603760505243	-0.6892357053189593	-3.254185062780496	-0.1745713052458031	-1.462425593552441	1.130961699229629	-2.337894330906341	-3.254185062780496	-2.242584151102016	-0.8118380274112917	-1.6960404447339466	0.3082804664777816	-1.2731835939139127	-0.09718464163038298	-0.4357868045094211	-1.4216035990321862	-1.5049852079712371	-1.0295615112561625	-1.8678907016606057	-0.7284564184722409	-1.6960404447339466	-3.254185062780496	-2.561037882220551
S3A3040	3.9846257882109875	3.6407118908749094	3.2486698030988856	3.3850942032005378	2.392233743049876	2.5699968036036482	2.223898428230661	0.9917547469380281	2.090367035606138	1.5655551698654078	1.7995053102369774	1.9431367986234536	-0.6176831654960715	2.3878226198848997	1.0772769203761907	2.066269484027077	0.438369508753242	-1.2090476517460749	1.0673921611436485	-0.77183384532333	0.603989215929265	1.200509560800139	0.603989215929265	-4.643034856231221	0.3198097740286858	-1.146527294764741	0.6502699684932711	-0.21221805738790778	1.955474172383294	-0.6917911376497936	-1.6473025826772303	0.23976706635514944	0.23216246696993004	-1.1772989534314946	0.7182573094782043	-0.8588452223129601	-1.87044613399144	-0.63570167099875	0.8824180829005623	0.940461452550478	-2.158128206443221	1.1560577982293045	-0.8818347405376588	-1.2090476517460749	-1.2090476517460749	-0.4235271510551142	1.019925623904725	-0.8588452223129601	-2.5635933145513854	-1.4649810258832754	-1.551992402872905	-1.6985958770647809	0.7819151612501818	-1.0321169435869968	-0.6727429426790992	-0.7512145581205947	-1.3108303460560173	-1.1772989534314946	-1.275739026244747	-2.5635933145513854	-1.2418374745690657	-2.0039775266159627	-2.0039775266159627	-4.643034856231221
S3A6070	4.4138170410299065	4.423359098163109	4.214282023725094	4.955606059634267	2.817397251798249	3.4801177457274863	3.3620297855375623	2.211787072418748	2.628746559952647	3.1429948909961403	2.22897947295912	0.07892036406533132	-0.49915748670982696	3.2457323795470283	0.9192251889615641	1.8291801023866339	-0.3388148366346475	-3.6346517026389766	2.3593097246675927	-0.6902127234725364	1.4279433303879903	1.1102804257242735	2.048928064699705	-3.6346517026389766	0.33564021091314533	1.0927361160733642	1.4590984981677857	-1.3320666096449307	-2.536039413970867	-1.5552101609591409	-3.6346517026389766	0.07892036406533132	0.7220571240506151	-1.1497450528509763	1.6434629565915402	0.2971739300853491	-3.6346517026389766	-2.2483573415190863	0.25716859547164983	-3.6346517026389766	-0.6902127234725364	1.3826281341759477	-0.23345432097682117	-3.6346517026389766	0.5397355672566602	-3.6346517026389766	-0.1689157998392501	0.80799955385134	-3.6346517026389766	-2.2483573415190863	-0.7442799447428121	-3.6346517026389766	-0.49915748670982696	-0.8014383585827605	-0.1689157998392501	0.49248268240611504	0.25716859547164983	-2.2483573415190863	-0.2673558726525025	-1.8428922334109217	0.002934457087409026	-0.023733789994752286	-3.6346517026389766	-3.6346517026389766
S3B2030	3.9856127954986036	3.4041696045186587	3.460535149025411	2.197277987151913	2.260373159470232	2.274713749398309	1.9560226858946566	1.0955840319463945	2.287446767455819	1.6560812655096235	2.113338809199253	1.5502311537587854	0.9261421380161012	2.0890644025116796	2.2160745781459372	2.1905889990011156	1.1467229934375824	0.9760633763914708	0.7996374496447203	-1.5941170304876189	0.6901189238382308	1.0152840895447515	0.04664335307552303	-0.9356554079155632	-0.6421082160113842	-0.055296685267471446	0.7107382110409661	-0.3878740776271439	0.2950166027656129	0.09815688752563112	-1.3352553965713296	-0.26631887604933624	-0.14719804755129307	0.0770144509518218	-0.46565177866982754	-0.4879575361841262	1.0642335020623186	0.01985603711187256	-0.4015729219853057	-1.3529549736707303	-2.5450933203496637	-0.4510529792486748	1.127477395722349	-2.1202101263843978	-0.6869587821767364	-1.1156267873645644	-0.41546203414597294	-1.5281590626958215	-1.408014750853758	-0.69617543728166	-1.6406370461225115	-1.3709734791734087	-0.24250822735561783	-2.7392493347906215	-1.087847223257489	-0.9962800297319987	-0.8784969940756149	-5.37830666440588	-1.5071056534979888	-0.7533338511216092	-1.8519461397897183	-1.5496652679167848	-1.8817991029393997	-2.813357306944343
