sample1,sample2,bMNTD,BC,bNTI,RC,process,grupo
S3B2030,S3A6070,0.03578088790684554,0.6703619849359985,-2.2994922737494936,-0.8878878878878879,Homogeneous.Selection,Miguelito Dike
S3B3545,S3A6070,0.029766289111865095,0.6278975140959651,-2.8965955494486164,-0.995995995995996,Homogeneous.Selection,Miguelito Dike
S3B515,S3A6070,0.04435340381437164,0.6915901879746722,-1.467389805001634,-0.7417417417417418,Undominated,Miguelito Dike
S3B6070,S3A6070,0.025909161818778448,0.6832937816892699,-0.9114811541896164,-0.8198198198198199,Undominated,Miguelito Dike
S3B3545,S3B2030,0.0010328636581921696,0.19570330476863934,-1.0810674901632629,-1,Homogenizing.Dispersal,Miguelito Dike
S3B515,S3B2030,0.002578870105410612,0.2285516361367223,0.8661032679496792,-1,Homogenizing.Dispersal,Miguelito Dike
S3B6070,S3B2030,0.0017283758380221622,0.4157891112905018,-1.6377827365486788,1,Dispersal.Limitation,Miguelito Dike
S3B515,S3B3545,0.0026870045743743005,0.27302551365602723,0.010427553728678533,-1,Homogenizing.Dispersal,Miguelito Dike
S3B6070,S3B3545,0.0017041063045319985,0.3960935821613676,-1.1386991656953422,0.907907907907908,Undominated,Miguelito Dike
S3B6070,S3B515,0.0018040349146546267,0.39786679052118595,-2.1509909357838177,0.997997997997998,Homogeneous.Selection,Miguelito Dike
S1A1530,S1A015,0.0096081072394655909,0.47963597727404855,1.7017064671643563,-0.5855855855855856,Undominated,All interiors (pooled)
S1A3050,S1A015,0.013134292997841267,0.5141085565442362,3.262315314960697,-0.06106106106106102,Heterogeneous.Selection,All interiors (pooled)
S1A5075,S1A015,0.023119753015788704,0.5771062262768428,6.461300377879381,0.8358358358358358,Heterogeneous.Selection,All interiors (pooled)
S1B07,S1A015,0.00982504880733064,0.5780005880532895,-1.159674134879257,0.8078078078078077,Undominated,All interiors (pooled)
S1B2230,S1A015,0.06910605801856971,0.7634569530286696,11.220535778413378,1,Heterogeneous.Selection,All interiors (pooled)
S1B3040,S1A015,0.12218196057853954,0.767054997581664,17.69470121184422,1,Heterogeneous.Selection,All interiors (pooled)
S1B6575,S1A015,0.09180827604339503,0.8183665962898986,13.76845828901175,1,Heterogeneous.Selection,All interiors (pooled)
S2A1727,S1A015,0.08767732878423881,0.8127189031539412,15.634617789962713,1,Heterogeneous.Selection,All interiors (pooled)
S2A3545,S1A015,0.042814673949264845,0.6578235763227556,9.020059642788302,1,Heterogeneous.Selection,All interiors (pooled)
