dataset	network_group	attack_mode	removal_fraction	y_med	y_q25	y_q75	dataset_label	attack_label	network_group_label
depth_natural	Coastal_natural	random	0	0.555	0.485	0.62	Natural coastal
reference	Random removal	Coastal
natural
depth_natural	Coastal_natural	random	0.05	0.525	0.445	0.575	Natural coastal
reference	Random removal	Coastal
natural
depth_natural	Coastal_natural	random	0.1	0.4875	0.42	0.53625	Natural coastal
reference	Random removal	Coastal
natural
depth_natural	Coastal_natural	random	0.15	0.445	0.38	0.49624999999999997	Natural coastal
reference	Random removal	Coastal
natural
depth_natural	Coastal_natural	random	0.2	0.405	0.34	0.46	Natural coastal
reference	Random removal	Coastal
natural
depth_natural	Coastal_natural	random	0.25	0.375	0.3	0.425	Natural coastal
reference	Random removal	Coastal
natural
depth_natural	Coastal_natural	random	0.3	0.335	0.26375000000000004	0.39	Natural coastal
reference	Random removal	Coastal
natural
depth_natural	Coastal_natural	random	0.35	0.2975	0.23	0.35	Natural coastal
reference	Random removal	Coastal
natural
depth_natural	Coastal_natural	random	0.4	0.26	0.2	0.305	Natural coastal
reference	Random removal	Coastal
natural
depth_natural	Coastal_natural	random	0.45	0.215	0.17	0.27	Natural coastal
reference	Random removal	Coastal
natural
depth_natural	Coastal_natural	random	0.5	0.185	0.13	0.23125	Natural coastal
reference	Random removal	Coastal
natural
depth_natural	Coastal_natural	random	0.55	0.145	0.105	0.19	Natural coastal
reference	Random removal	Coastal
natural
depth_natural	Coastal_natural	random	0.6	0.115	0.08	0.16	Natural coastal
reference	Random removal	Coastal
natural
depth_natural	Coastal_natural	random	0.65	0.085	0.055	0.11	Natural coastal
reference	Random removal	Coastal
natural
depth_natural	Coastal_natural	random	0.7	0.065	0.04	0.085	Natural coastal
reference	Random removal	Coastal
natural
depth_natural	Coastal_natural	random	0.75	0.04	0.03	0.065	Natural coastal
reference	Random removal	Coastal
natural
depth_natural	Coastal_natural	random	0.8	0.03	0.02	0.04	Natural coastal
reference	Random removal	Coastal
natural
depth_natural	Coastal_natural	random	0.85	0.02	0.015	0.03	Natural coastal
reference	Random removal	Coastal
natural
depth_natural	Coastal_natural	random	0.9	0.015	0.01	0.01625	Natural coastal
reference	Random removal	Coastal
natural
depth_natural	Coastal_natural	random	0.95	0.01	0.005	0.01	Natural coastal
reference	Random removal	Coastal
natural
depth_natural	Coastal_natural	random	1	0	0	0	Natural coastal
reference	Random removal	Coastal
natural
