n_nodes	n_edges	density	average_degree	max_degree	components	largest_component_prop	transitivity	natural_connectivity	average_path_length_lcc	modularity_louvain	prop_positive_edges	mean_abs_weight	robustness_auc_random	robustness_auc_targeted	dataset	network_group	bootstrap_id	n_samples_group	n_subsample	edge_density_target	ridge_lambda
200	398	0.02	3.98	29	76	0.625	0.222517516308287	5.81650286736113	2.84812903225806	0.387537562182773	0.537688442211055	0.0492473490687049	0.266625	0.089125	depth_natural	Interior_relict	164	50	13	0.02	0.1
200	398	0.02	3.98	23	77	0.62	0.209553158705701	5.43454106210159	2.86323105166536	0.406757405116032	0.505025125628141	0.0567371867081927	0.2755	0.087	depth_natural	Interior_relict	165	50	13	0.02	0.1
200	398	0.02	3.98	40	73	0.64	0.23533724340176	5.98680883279479	2.94254429133858	0.421605515012247	0.557788944723618	0.0446067135131862	0.2795	0.10075	depth_natural	Interior_relict	166	50	13	0.02	0.1
200	398	0.02	3.98	24	85	0.58	0.239040742650851	5.60307256638086	2.76521739130435	0.405595818287417	0.537688442211055	0.0510231511320952	0.23225	0.085	depth_natural	Interior_relict	167	50	13	0.02	0.1
200	398	0.02	3.98	25	78	0.615	0.211189913317573	4.86347146335434	2.8000799680128	0.406751092144138	0.530150753768844	0.0478354526307737	0.261375	0.085875	depth_natural	Interior_relict	168	50	13	0.02	0.1
200	398	0.02	3.98	22	72	0.645	0.24056999161777	4.66116116515415	2.89789244186047	0.461427741723694	0.552763819095477	0.0481972990149139	0.299125	0.095625	depth_natural	Interior_relict	169	50	13	0.02	0.1
200	398	0.02	3.98	19	66	0.675	0.202151755379388	4.67368434607858	2.9893864013267	0.442880230297215	0.57035175879397	0.0518121254151425	0.303375	0.096625	depth_natural	Interior_relict	170	50	13	0.02	0.1
200	398	0.02	3.98	21	66	0.675	0.227945361411497	4.59655074936016	3.05351022664455	0.469590414383475	0.545226130653266	0.0467398189575086	0.283375	0.096125	depth_natural	Interior_relict	171	50	13	0.02	0.1
200	398	0.02	3.98	24	70	0.655	0.235602094240838	5.09750841173695	2.96277157956547	0.4564657458145	0.50251256281407	0.0467463908620176	0.288375	0.082875	depth_natural	Interior_relict	172	50	13	0.02	0.1
200	398	0.02	3.98	21	77	0.62	0.235058621675722	4.72093241637435	2.91883031733543	0.427640716143532	0.540201005025126	0.0507414507129172	0.294	0.0965	depth_natural	Interior_relict	173	50	13	0.02	0.1
200	398	0.02	3.98	29	69	0.66	0.209358939680822	4.81799042709119	2.93881563728892	0.444960354536502	0.522613065326633	0.0502877987927696	0.2835	0.10125	depth_natural	Interior_relict	174	50	13	0.02	0.1
200	398	0.02	3.98	25	74	0.63	0.2166392092257	4.97905900062193	2.91022222222222	0.468447766470544	0.49748743718593	0.0506535922880311	0.28125	0.09075	depth_natural	Interior_relict	175	50	13	0.02	0.1
200	398	0.02	3.98	26	65	0.68	0.187714285714286	4.68748126696698	2.99727668845316	0.411817252089594	0.535175879396985	0.0533642306046289	0.2915	0.10275	depth_natural	Interior_relict	176	50	13	0.02	0.1
200	398	0.02	3.98	30	73	0.635	0.222861250898634	5.64356904786591	2.81864766904137	0.430642534279437	0.542713567839196	0.0477497738724309	0.294875	0.076375	depth_natural	Interior_relict	177	50	13	0.02	0.1
200	398	0.02	3.98	30	73	0.64	0.227466733617876	5.69672529348769	2.89431594488189	0.433817959142446	0.550251256281407	0.04574742525412	0.2485	0.08675	depth_natural	Interior_relict	178	50	13	0.02	0.1
200	398	0.02	3.98	31	91	0.55	0.255627009646302	6.22956693150379	2.66255212677231	0.403029595212242	0.5	0.0493978615509934	0.232	0.0705	depth_natural	Interior_relict	179	50	13	0.02	0.1
200	398	0.02	3.98	29	77	0.62	0.213694507148232	5.26999430753037	2.79438762129557	0.42569632079998	0.505025125628141	0.0485306740802364	0.28525	0.09625	depth_natural	Interior_relict	180	50	13	0.02	0.1
200	398	0.02	3.98	23	76	0.625	0.220137931034483	4.89034798853158	2.87961290322581	0.434023130729022	0.532663316582915	0.0500399793690486	0.272875	0.092625	depth_natural	Interior_relict	181	50	13	0.02	0.1
200	398	0.02	3.98	20	66	0.675	0.214835948644793	4.75413248594764	3.09297954671089	0.448154718315194	0.552763819095477	0.0521807578064592	0.318625	0.091375	depth_natural	Interior_relict	182	50	13	0.02	0.1
200	398	0.02	3.98	20	66	0.675	0.196228638774308	4.43694745732467	3.00917634051962	0.43537095022853	0.542713567839196	0.0525328329210213	0.303875	0.104875	depth_natural	Interior_relict	183	50	13	0.02	0.1
200	398	0.02	3.98	20	65	0.68	0.213500305436775	4.17719902039699	3.06938997821351	0.479148253831974	0.537688442211055	0.045409587481714	0.27825	0.109	depth_natural	Interior_relict	184	50	13	0.02	0.1
200	398	0.02	3.98	26	64	0.685	0.202635914332784	5.05425187075513	3.02984113353371	0.452090856291508	0.512562814070352	0.0522362374888342	0.293125	0.103125	depth_natural	Interior_relict	185	50	13	0.02	0.1
200	398	0.02	3.98	24	76	0.625	0.218208807521029	5.46735596768637	2.81483870967742	0.42721774702659	0.550251256281407	0.0490532489529496	0.266375	0.077375	depth_natural	Interior_relict	186	50	13	0.02	0.1
200	398	0.02	3.98	28	71	0.65	0.236947791164659	5.04953566650186	2.94991055456172	0.468542461048963	0.57035175879397	0.0447513416700517	0.30525	0.0885	depth_natural	Interior_relict	187	50	13	0.02	0.1
200	398	0.02	3.98	31	82	0.595	0.300137048880767	6.59037399727986	2.91397236860846	0.495142168127068	0.585427135678392	0.0449628357832083	0.248375	0.077125	depth_natural	Interior_relict	188	50	13	0.02	0.1
200	398	0.02	3.98	23	82	0.595	0.295882053889171	5.40536994298264	2.83392679105541	0.489962374687508	0.552763819095477	0.0474203489472887	0.261875	0.077375	depth_natural	Interior_relict	189	50	13	0.02	0.1
200	398	0.02	3.98	24	70	0.655	0.24073093220339	5.08157098379061	2.96629477392836	0.469539910608318	0.522613065326633	0.0483606399935173	0.302875	0.094375	depth_natural	Interior_relict	190	50	13	0.02	0.1
200	398	0.02	3.98	29	76	0.625	0.246506024096386	5.8045492214844	2.84387096774194	0.445436983914548	0.474874371859296	0.0485560778873348	0.283875	0.081375	depth_natural	Interior_relict	191	50	13	0.02	0.1
200	398	0.02	3.98	21	56	0.725	0.203389830508475	4.39778972545914	3.21197318007663	0.470568925027146	0.535175879396985	0.0504201015952834	0.300375	0.115125	depth_natural	Interior_relict	192	50	13	0.02	0.1
200	398	0.02	3.98	23	65	0.68	0.222062211981567	4.47711402964502	3.04531590413943	0.456784550895179	0.547738693467337	0.0471457877564993	0.3255	0.10575	depth_natural	Interior_relict	193	50	13	0.02	0.1
200	398	0.02	3.98	30	67	0.67	0.205288985823337	4.69899291462298	2.89799124677365	0.473362415090528	0.603015075376884	0.0540280606234368	0.284	0.0995	depth_natural	Interior_relict	194	50	13	0.02	0.1
200	398	0.02	3.98	30	66	0.675	0.199503311258278	4.62154519330722	2.98728579325594	0.45272530996692	0.547738693467337	0.0475498009071814	0.341625	0.098625	depth_natural	Interior_relict	195	50	13	0.02	0.1
200	398	0.02	3.98	24	83	0.59	0.261201629327902	5.77486824057705	2.82225119513255	0.411956137471276	0.522613065326633	0.0458704118856072	0.26675	0.08825	depth_natural	Interior_relict	196	50	13	0.02	0.1
200	398	0.02	3.98	26	72	0.64	0.25639751552795	5.83339228231287	2.90182086614173	0.470890886593773	0.562814070351759	0.0496071791078476	0.28	0.08475	depth_natural	Interior_relict	197	50	13	0.02	0.1
200	398	0.02	3.98	32	72	0.645	0.213839389030317	5.98814691863918	2.8047480620155	0.411391126486705	0.520100502512563	0.0525412097020611	0.293625	0.076625	depth_natural	Interior_relict	198	50	13	0.02	0.1
200	398	0.02	3.98	21	66	0.67	0.233941093969144	4.71012793987838	3.04870384917518	0.466882149440671	0.522613065326633	0.0495032436158416	0.2465	0.09625	depth_natural	Interior_relict	199	50	13	0.02	0.1
200	398	0.02	3.98	21	71	0.64	0.286831028262177	4.55770968638635	3.08722933070866	0.507165223100427	0.57286432160804	0.0437830037964775	0.24175	0.10075	depth_natural	Interior_relict	200	50	13	0.02	0.1
200	398	0.02	3.98	26	129	0.35	0.628732991694646	10.2692470076727	2.4111801242236	0.518241332289589	0.525125628140704	0.0264137554884674	0.1575	0.03325	interior_impaired	Coastal_impaired	1	9	9	0.02	0.1
200	398	0.02	3.98	25	101	0.5	0.527689680409856	6.94512781466867	3.23151515151515	0.631376101613596	0.550251256281407	0.0307701347992766	0.1935	0.06825	interior_impaired	Coastal_impaired	2	9	9	0.02	0.1
200	398	0.02	3.98	34	143	0.29	0.664346590909091	14.3283844869015	2.23532970356927	0.379428549784096	0.489949748743719	0.0225148720419039	0.11825	0.02925	interior_impaired	Coastal_impaired	3	9	9	0.02	0.1
200	398	0.02	3.98	24	119	0.41	0.511316669946861	8.95294609761492	2.67028003613369	0.487572914825383	0.469849246231156	0.034751336271922	0.1875	0.05575	interior_impaired	Coastal_impaired	4	9	9	0.02	0.1
200	398	0.02	3.98	26	107	0.415	0.512387634290726	9.09298356247044	2.808698207464	0.56833476427363	0.525125628140704	0.0305174406560177	0.200625	0.053625	interior_impaired	Coastal_impaired	5	9	9	0.02	0.1
200	398	0.02	3.98	20	144	0.285	0.888444941665335	12.9039716111442	3.14285714285714	0.556131789601273	0.85929648241206	0.0229459026295664	0.138125	0.023125	interior_impaired	Coastal_impaired	6	9	9	0.02	0.1
200	398	0.02	3.98	19	102	0.495	0.482903734876381	6.38931802257244	3.01793444650588	0.58644352415343	0.525125628140704	0.0360797401302153	0.227875	0.066125	interior_impaired	Coastal_impaired	7	9	9	0.02	0.1
200	398	0.02	3.98	24	149	0.26	0.817786159872334	14.6282425551311	2.30165912518854	0.462952324436252	0.670854271356784	0.0233003574250727	0.1065	0.0245	interior_impaired	Coastal_impaired	8	9	9	0.02	0.1
200	398	0.02	3.98	29	99	0.51	0.484130859375	6.43605801242862	3.15977480100951	0.611060958056615	0.57286432160804	0.0321936080780207	0.2145	0.0525	interior_impaired	Coastal_impaired	9	9	9	0.02	0.1
200	398	0.02	3.98	23	117	0.41	0.579388855602157	9.72007816889851	2.7940379403794	0.534503547890205	0.542713567839196	0.0333255965323086	0.19475	0.0505	interior_impaired	Coastal_impaired	10	9	9	0.02	0.1
200	398	0.02	3.98	18	105	0.45	0.517031011692933	7.12583717475662	2.89662921348315	0.597566980631802	0.562814070351759	0.036983081383823	0.1985	0.06	interior_impaired	Coastal_impaired	11	9	9	0.02	0.1
200	398	0.02	3.98	20	111	0.45	0.549830508474576	8.71192722129525	3.02971285892634	0.563713668846746	0.562814070351759	0.0327508732502944	0.2235	0.0635	interior_impaired	Coastal_impaired	12	9	9	0.02	0.1
200	398	0.02	3.98	23	100	0.5	0.542452830188679	6.74566709952265	3.12424242424242	0.629539026792253	0.557788944723618	0.030527426997079	0.23225	0.06275	interior_impaired	Coastal_impaired	13	9	9	0.02	0.1
200	398	0.02	3.98	22	114	0.415	0.634073734829402	7.89707310473313	2.93388186893917	0.621136461200475	0.57035175879397	0.0319180113143053	0.178875	0.056625	interior_impaired	Coastal_impaired	14	9	9	0.02	0.1
200	398	0.02	3.98	22	101	0.5	0.432974191931847	7.00557642700864	2.99292929292929	0.514336759172748	0.449748743718593	0.0355176289130294	0.227	0.07375	interior_impaired	Coastal_impaired	15	9	9	0.02	0.1
200	398	0.02	3.98	26	102	0.48	0.4960520204366	8.41801689969273	3.08421052631579	0.52379674755688	0.472361809045226	0.0325772194367521	0.157	0.06175	interior_impaired	Coastal_impaired	16	9	9	0.02	0.1
200	398	0.02	3.98	26	130	0.355	0.72436974789916	10.3925338045134	3.20764587525151	0.574884472614328	0.522613065326633	0.0280190240633632	0.124125	0.035375	interior_impaired	Coastal_impaired	17	9	9	0.02	0.1
200	398	0.02	3.98	19	90	0.55	0.456906729634002	5.38793336131099	3.18632193494579	0.591598065705412	0.540201005025126	0.0393752901038305	0.2565	0.08925	interior_impaired	Coastal_impaired	18	9	9	0.02	0.1
200	398	0.02	3.98	29	128	0.365	0.622332506203474	12.9405557839043	2.91742770167428	0.475161612080503	0.492462311557789	0.0281648810853829	0.157625	0.038375	interior_impaired	Coastal_impaired	19	9	9	0.02	0.1
200	398	0.02	3.98	22	112	0.445	0.541094486575118	8.99838141888233	2.93718079673136	0.524617433903184	0.507537688442211	0.0319832871210926	0.170875	0.053125	interior_impaired	Coastal_impaired	20	9	9	0.02	0.1
200	398	0.02	3.98	30	116	0.425	0.504447268106734	7.69134866848907	2.63557422969188	0.55532057271281	0.530150753768844	0.0284800012552879	0.202125	0.046625	interior_impaired	Coastal_impaired	21	9	9	0.02	0.1
200	398	0.02	3.98	32	148	0.265	0.642520360051436	13.9202225510224	2.13207547169811	0.394983712532512	0.494974874371859	0.0230755633973648	0.137375	0.026125	interior_impaired	Coastal_impaired	22	9	9	0.02	0.1
200	398	0.02	3.98	27	117	0.42	0.594917463075586	8.24356553686018	2.90189328743546	0.600010100755031	0.580402010050251	0.0329402386972406	0.166	0.056	interior_impaired	Coastal_impaired	23	9	9	0.02	0.1
200	398	0.02	3.98	30	106	0.475	0.561160714285714	8.07994044782486	2.93325867861142	0.585398727304866	0.57035175879397	0.0339362788879968	0.216125	0.058625	interior_impaired	Coastal_impaired	24	9	9	0.02	0.1
200	398	0.02	3.98	20	104	0.435	0.60196292257361	6.28830295510844	3.43303929430634	0.681469533597636	0.590452261306533	0.0307206669869008	0.193875	0.064125	interior_impaired	Coastal_impaired	25	9	9	0.02	0.1
200	398	0.02	3.98	19	113	0.44	0.712897526501767	9.60081822983737	3.47257053291536	0.658259892426959	0.600502512562814	0.0327419640375969	0.16575	0.06075	interior_impaired	Coastal_impaired	26	9	9	0.02	0.1
200	398	0.02	3.98	18	120	0.405	0.808876003568243	10.8660380928947	3.58425925925926	0.665570313880963	0.751256281407035	0.02809368894238	0.178375	0.066375	interior_impaired	Coastal_impaired	27	9	9	0.02	0.1
200	398	0.02	3.98	36	135	0.33	0.684470377019749	14.19230460159	2.61818181818182	0.451058685386733	0.5	0.0282387488134598	0.14725	0.03725	interior_impaired	Coastal_impaired	28	9	9	0.02	0.1
200	398	0.02	3.98	19	104	0.465	0.652073139325264	7.52001490211293	3.66760168302945	0.690916896037979	0.608040201005025	0.0328824285871873	0.192875	0.058125	interior_impaired	Coastal_impaired	29	9	9	0.02	0.1
200	398	0.02	3.98	20	111	0.415	0.683351177730193	6.86056991751401	3.43961210696444	0.70668985631676	0.618090452261307	0.0325760595960426	0.159375	0.064125	interior_impaired	Coastal_impaired	30	9	9	0.02	0.1
200	398	0.02	3.98	22	115	0.43	0.563730084348641	7.89457385519149	2.99480164158687	0.591853741067145	0.525125628140704	0.0312803339683344	0.196	0.063	interior_impaired	Coastal_impaired	31	9	9	0.02	0.1
200	398	0.02	3.98	30	132	0.285	0.638987341772152	12.3138462391517	2.19987468671679	0.481897553092094	0.474874371859296	0.0257152119347387	0.132625	0.033375	interior_impaired	Coastal_impaired	32	9	9	0.02	0.1
200	398	0.02	3.98	24	147	0.27	0.719035101283439	13.0488909776687	2.03633822501747	0.472743743844852	0.489949748743719	0.0256530560769113	0.129	0.02875	interior_impaired	Coastal_impaired	33	9	9	0.02	0.1
200	398	0.02	3.98	20	101	0.5	0.415219611848825	6.18404163526224	2.90222222222222	0.523099164162521	0.527638190954774	0.0374087708426013	0.218	0.07375	interior_impaired	Coastal_impaired	34	9	9	0.02	0.1
200	398	0.02	3.98	22	122	0.395	0.609597924773022	8.51608643359532	3.03700097370983	0.589719956566753	0.472361809045226	0.0285623362550936	0.183125	0.057125	interior_impaired	Coastal_impaired	35	9	9	0.02	0.1
200	398	0.02	3.98	21	110	0.455	0.626210312992569	8.92976551856706	3.26715506715507	0.603943082245398	0.487437185929648	0.0333094808409011	0.181625	0.067625	interior_impaired	Coastal_impaired	36	9	9	0.02	0.1
200	398	0.02	3.98	36	129	0.26	0.647351581940988	11.3978785087349	2.08521870286576	0.566690235095073	0.653266331658292	0.0298184006517029	0.1195	0.03025	interior_impaired	Coastal_impaired	37	9	9	0.02	0.1
200	398	0.02	3.98	39	154	0.235	0.59460348798947	17.2893810344458	1.74375578168363	0.192637180879271	0.520100502512563	0.023583466368261	0.125875	0.021875	interior_impaired	Coastal_impaired	38	9	9	0.02	0.1
200	398	0.02	3.98	16	91	0.55	0.464646464646465	4.93306149195353	3.23169307756464	0.607604605944294	0.535175879396985	0.0397815898992439	0.2315	0.08875	interior_impaired	Coastal_impaired	39	9	9	0.02	0.1
200	398	0.02	3.98	18	95	0.53	0.49353507565337	6.01146287385235	3.23647798742138	0.620322087826065	0.527638190954774	0.0371509570664178	0.229	0.07825	interior_impaired	Coastal_impaired	40	9	9	0.02	0.1
200	398	0.02	3.98	17	89	0.555	0.60486674391657	6.97139974382134	3.64275184275184	0.679323123153456	0.57286432160804	0.0355395819586273	0.237625	0.084875	interior_impaired	Coastal_impaired	41	9	9	0.02	0.1
200	398	0.02	3.98	32	129	0.235	0.722977941176471	12.3280767688534	2.22849213691027	0.562820383323653	0.623115577889447	0.0283037648634092	0.111625	0.027875	interior_impaired	Coastal_impaired	42	9	9	0.02	0.1
200	398	0.02	3.98	23	106	0.455	0.528688524590164	8.20493469228714	2.96605616605617	0.590307062952956	0.49748743718593	0.0313090665778867	0.181375	0.054125	interior_impaired	Coastal_impaired	43	9	9	0.02	0.1
200	398	0.02	3.98	26	128	0.365	0.540240871726247	9.9587915082299	2.44596651445966	0.498267089214919	0.505025125628141	0.0307598167348887	0.184875	0.046125	interior_impaired	Coastal_impaired	44	9	9	0.02	0.1
200	398	0.02	3.98	22	127	0.37	0.539339584182634	8.66616460949827	2.49203998519067	0.4901486073584	0.479899497487437	0.0355120201863	0.19225	0.05175	interior_impaired	Coastal_impaired	45	9	9	0.02	0.1
200	398	0.02	3.98	24	127	0.37	0.6357918810749	11.5450830939113	2.79192891521659	0.495924976642004	0.517587939698492	0.0282175764581694	0.17825	0.0515	interior_impaired	Coastal_impaired	46	9	9	0.02	0.1
200	398	0.02	3.98	21	119	0.375	0.579871269748391	10.0411003543539	2.58306306306306	0.524721597939446	0.512562814070352	0.0335667164877307	0.150125	0.046625	interior_impaired	Coastal_impaired	47	9	9	0.02	0.1
200	398	0.02	3.98	26	115	0.43	0.626	8.3692227639001	3.37154582763338	0.608725158455595	0.547738693467337	0.0263520651551641	0.17875	0.04975	interior_impaired	Coastal_impaired	48	9	9	0.02	0.1
200	398	0.02	3.98	30	96	0.525	0.46971177332682	7.46949463323141	3.14194139194139	0.586929622989318	0.515075376884422	0.0323460149992781	0.238625	0.076125	interior_impaired	Coastal_impaired	49	9	9	0.02	0.1
200	398	0.02	3.98	20	97	0.52	0.507212925562608	5.52878457414999	3.19958924570575	0.62369005833186	0.542713567839196	0.0356949591304225	0.23625	0.083	interior_impaired	Coastal_impaired	50	9	9	0.02	0.1
200	398	0.02	3.98	25	129	0.36	0.577478344562079	9.95895589742427	2.39358372456964	0.513765435216282	0.527638190954774	0.0308726744850102	0.1625	0.04475	interior_impaired	Coastal_impaired	51	9	9	0.02	0.1
200	398	0.02	3.98	27	127	0.37	0.564372918978912	10.4820338223052	2.46205109218808	0.456200600994924	0.510050251256281	0.0286368439956347	0.192	0.0425	interior_impaired	Coastal_impaired	52	9	9	0.02	0.1
200	398	0.02	3.98	30	120	0.405	0.589195272931908	10.7182007651265	3.14876543209877	0.530491654251155	0.557788944723618	0.0280718830244263	0.165875	0.051125	interior_impaired	Coastal_impaired	53	9	9	0.02	0.1
200	398	0.02	3.98	30	126	0.365	0.578080229226361	10.2426190704089	2.4779299847793	0.484586879119214	0.512562814070352	0.0292115986719364	0.185375	0.040875	interior_impaired	Coastal_impaired	54	9	9	0.02	0.1
200	398	0.02	3.98	24	115	0.405	0.548724656638326	8.50297440712917	3.29598765432099	0.556800964622105	0.530150753768844	0.0315649660925356	0.188875	0.047875	interior_impaired	Coastal_impaired	55	9	9	0.02	0.1
200	398	0.02	3.98	41	156	0.225	0.74990541051835	15.7136233221919	1.63434343434343	0.325872452715841	0.50251256281407	0.0240865469854773	0.103125	0.023125	interior_impaired	Coastal_impaired	56	9	9	0.02	0.1
200	398	0.02	3.98	19	96	0.52	0.44429347826087	6.07083400081097	3.09260642270351	0.566242014090553	0.510050251256281	0.0375801006859868	0.24	0.0765	interior_impaired	Coastal_impaired	57	9	9	0.02	0.1
200	398	0.02	3.98	26	97	0.52	0.416929420325006	6.40424108129285	2.87957430918596	0.55650109845711	0.454773869346734	0.0330836037130893	0.19525	0.067	interior_impaired	Coastal_impaired	58	9	9	0.02	0.1
200	398	0.02	3.98	29	101	0.475	0.507085020242915	6.80856274245525	3.07928331466965	0.632405116032423	0.550251256281407	0.0303476427156296	0.205875	0.061625	interior_impaired	Coastal_impaired	59	9	9	0.02	0.1
200	398	0.02	3.98	23	108	0.465	0.594405594405594	8.69310645050067	3.51636278634876	0.634706194288023	0.487437185929648	0.0316094029525299	0.175375	0.059375	interior_impaired	Coastal_impaired	60	9	9	0.02	0.1
200	398	0.02	3.98	28	158	0.215	0.74045534150613	17.3528909361462	1.73421926910299	0.22580237872781	0.552763819095477	0.0126838623321291	0.111125	0.020625	interior_impaired	Coastal_impaired	61	9	9	0.02	0.1
200	398	0.02	3.98	20	88	0.565	0.529516994633274	6.20829938295666	3.76232616940582	0.657742228731597	0.510050251256281	0.0350422702217959	0.256125	0.095375	interior_impaired	Coastal_impaired	62	9	9	0.02	0.1
200	398	0.02	3.98	20	102	0.495	0.458560794044665	6.47109962896196	2.85322613894042	0.535595692027979	0.527638190954774	0.0374792684004034	0.224625	0.062125	interior_impaired	Coastal_impaired	63	9	9	0.02	0.1
200	398	0.02	3.98	24	117	0.42	0.511289622231871	8.02551128707817	2.58261617900172	0.514854422868109	0.482412060301508	0.0330643486391318	0.201	0.06175	interior_impaired	Coastal_impaired	64	9	9	0.02	0.1
200	398	0.02	3.98	20	113	0.44	0.637117800426641	8.7209579091673	3.17319749216301	0.668963536274337	0.517587939698492	0.0315995939240597	0.192	0.05125	interior_impaired	Coastal_impaired	65	9	9	0.02	0.1
200	398	0.02	3.98	27	110	0.38	0.613620407208051	8.03080645063994	3.00035087719298	0.631133052195652	0.530150753768844	0.0310146722854485	0.15675	0.04475	interior_impaired	Coastal_impaired	66	9	9	0.02	0.1
200	398	0.02	3.98	21	123	0.39	0.558666666666667	7.84476035614297	2.52747252747253	0.544579051034065	0.49748743718593	0.0344022473709803	0.16375	0.052	interior_impaired	Coastal_impaired	67	9	9	0.02	0.1
200	398	0.02	3.98	24	103	0.47	0.583271650629164	7.53350226869345	3.1679249599634	0.648427438701043	0.530150753768844	0.0311581622061469	0.1985	0.0575	interior_impaired	Coastal_impaired	68	9	9	0.02	0.1
200	398	0.02	3.98	21	107	0.39	0.690866510538642	7.44988647735538	3.07392607392607	0.71037031893134	0.680904522613065	0.0324394626127704	0.1855	0.051	interior_impaired	Coastal_impaired	69	9	9	0.02	0.1
200	398	0.02	3.98	20	92	0.515	0.472722237607311	6.11140445528787	3.29735389301352	0.627755612232014	0.520100502512563	0.0354416101663298	0.233875	0.071375	interior_impaired	Coastal_impaired	70	9	9	0.02	0.1
200	398	0.02	3.98	32	124	0.385	0.510659232535257	10.5758548169052	2.34415584415584	0.428224666043787	0.484924623115578	0.0287434967458165	0.177375	0.037625	interior_impaired	Coastal_impaired	71	9	9	0.02	0.1
200	398	0.02	3.98	23	130	0.355	0.596385542168675	10.2613850656971	2.61327967806841	0.4882610287619	0.464824120603015	0.0279984479961874	0.175125	0.041875	interior_impaired	Coastal_impaired	72	9	9	0.02	0.1
200	398	0.02	3.98	22	101	0.465	0.567527675276753	8.49987722952538	3.16806919121085	0.617190853766319	0.590452261306533	0.0328443443968174	0.197875	0.065125	interior_impaired	Coastal_impaired	73	9	9	0.02	0.1
200	398	0.02	3.98	21	114	0.435	0.563477025106585	7.57445077031958	2.87543437583534	0.58869725511982	0.537688442211055	0.0333357304326455	0.192625	0.066125	interior_impaired	Coastal_impaired	74	9	9	0.02	0.1
200	398	0.02	3.98	25	99	0.51	0.430961232076474	5.72981142862416	3.10328091632693	0.570594808211914	0.517587939698492	0.0372681803006892	0.22325	0.07025	interior_impaired	Coastal_impaired	75	9	9	0.02	0.1
200	398	0.02	3.98	32	110	0.455	0.621811224489796	8.42126851314006	3.68937728937729	0.603034014292568	0.615577889447236	0.0248741823580685	0.158125	0.042125	interior_impaired	Coastal_impaired	76	9	9	0.02	0.1
200	398	0.02	3.98	21	97	0.52	0.481026189203634	6.13883501156383	3.02912621359223	0.59036072321406	0.520100502512563	0.0364846270415798	0.23925	0.0805	interior_impaired	Coastal_impaired	77	9	9	0.02	0.1
200	398	0.02	3.98	29	115	0.37	0.603573792190602	8.7153505852056	2.75046279155868	0.588277442488826	0.540201005025126	0.0331554801749335	0.1555	0.0485	interior_impaired	Coastal_impaired	78	9	9	0.02	0.1
200	398	0.02	3.98	27	110	0.38	0.613620407208051	8.03080645063994	3.00035087719298	0.631133052195652	0.530150753768844	0.0310146722854485	0.15	0.04475	interior_impaired	Coastal_impaired	79	9	9	0.02	0.1
200	398	0.02	3.98	32	140	0.285	0.598259276225378	12.7627320024968	2.10526315789474	0.378225928638166	0.4321608040201	0.0284858696431516	0.137875	0.035875	interior_impaired	Coastal_impaired	80	9	9	0.02	0.1
200	398	0.02	3.98	21	100	0.505	0.476215505913272	6.12655745890529	2.95762376237624	0.559184111512335	0.542713567839196	0.0369488458644681	0.203375	0.065625	interior_impaired	Coastal_impaired	81	9	9	0.02	0.1
200	398	0.02	3.98	19	111	0.45	0.576866404715128	7.62347346879314	3.07815230961298	0.63246824575137	0.515075376884422	0.0314357787418495	0.174	0.067	interior_impaired	Coastal_impaired	82	9	9	0.02	0.1
200	398	0.02	3.98	23	105	0.48	0.454406130268199	6.3868547307712	2.8390350877193	0.554881821166132	0.5	0.0379742524498211	0.23675	0.071	interior_impaired	Coastal_impaired	83	9	9	0.02	0.1
200	398	0.02	3.98	28	171	0.15	0.974842767295597	22.0802762879049	1.09425287356322	0.00718416201611076	0.768844221105528	0.0180778151567141	0.07625	0.0155	interior_impaired	Coastal_impaired	84	9	9	0.02	0.1
200	398	0.02	3.98	31	160	0.205	0.823618559104686	18.3959791672718	1.76219512195122	0.212743996363728	0.5678391959799	0.0238477437182717	0.108125	0.022875	interior_impaired	Coastal_impaired	85	9	9	0.02	0.1
200	398	0.02	3.98	19	96	0.525	0.424331550802139	6.2671416410193	3.15677655677656	0.534437261685311	0.487437185929648	0.0352844164386015	0.238375	0.077875	interior_impaired	Coastal_impaired	86	9	9	0.02	0.1
200	398	0.02	3.98	18	103	0.465	0.561560769839177	6.59893165847827	3.01986909770921	0.64860735840004	0.547738693467337	0.0359235022150156	0.200625	0.066875	interior_impaired	Coastal_impaired	87	9	9	0.02	0.1
200	398	0.02	3.98	22	99	0.51	0.506513809275664	6.37309058228935	3.05591147350029	0.617866341759046	0.525125628140704	0.0364828926923405	0.2345	0.078	interior_impaired	Coastal_impaired	88	9	9	0.02	0.1
200	398	0.02	3.98	20	113	0.37	0.696415508412582	7.7714596151555	3.15475749722325	0.695086613974395	0.565326633165829	0.0317525018589399	0.12075	0.04225	interior_impaired	Coastal_impaired	89	9	9	0.02	0.1
200	398	0.02	3.98	25	113	0.435	0.662082957619477	9.36869630430735	3.35311414060412	0.652518244488776	0.600502512562814	0.0319204132877294	0.152125	0.052125	interior_impaired	Coastal_impaired	90	9	9	0.02	0.1
200	398	0.02	3.98	18	111	0.41	0.740229885057471	7.94341739707942	3.67871123155676	0.721209691674453	0.660804020100503	0.0321232686494042	0.15325	0.04575	interior_impaired	Coastal_impaired	91	9	9	0.02	0.1
