dataset	network_group	from	to	selection_frequency	mean_weight	median_weight	mean_abs_weight	prop_positive	stable_edge
depth_natural	Coastal_natural	JQ580309.1.1482	KP728222.1.1525	0.04	0.033197695912164	0.0333743372253568	0.033197695912164	1	FALSE
depth_natural	Coastal_natural	JQ580158.1.1515	JQ580309.1.1482	0.04	0.0331279220509677	0.0327994180638848	0.0331279220509677	1	FALSE
depth_natural	Coastal_natural	AB266389.1.1525	HQ597894.1.1508	0.04	0.0330839657194325	0.0341648568264264	0.0330839657194325	1	FALSE
depth_natural	Coastal_natural	AB266389.1.1525	LN569797.1.1343	0.04	0.0329943416082058	0.0336527500441304	0.0329943416082058	1	FALSE
depth_natural	Coastal_natural	AM997418.1.1513	HQ727627.1.1522	0.04	-0.032937007846265	-0.033369545492236	0.032937007846265	0	FALSE
depth_natural	Coastal_natural	AY605137.1.1495	KM356749.1.1483	0.04	0.0328997692772234	0.0327377257878046	0.0328997692772234	1	FALSE
depth_natural	Coastal_natural	EU048674.1.1479	KT907904.1.907	0.04	0.0328472392469212	0.0322001609836542	0.0328472392469212	1	FALSE
depth_natural	Coastal_natural	FJ748816.1.1514	JN003082.1.1327	0.04	-0.0327543982275921	-0.0325203121761095	0.0327543982275921	0	FALSE
depth_natural	Coastal_natural	JQ817984.1.1485	JX870311.1.915	0.04	0.032715959828682	0.0333377264940294	0.032715959828682	1	FALSE
depth_natural	Coastal_natural	HE804013.1.1479	JQ580309.1.1482	0.04	0.0327010882060013	0.0325871091731554	0.0327010882060013	1	FALSE
depth_natural	Coastal_natural	AB266389.1.1525	EU491457.1.1489	0.04	0.0326833696249753	0.0330245396425285	0.0326833696249753	1	FALSE
depth_natural	Coastal_natural	HE804013.1.1479	KJ817533.1.1498	0.04	0.0325224672156427	0.0322409374231106	0.0325224672156427	1	FALSE
depth_natural	Coastal_natural	EU488457.1.1483	JQ580158.1.1515	0.04	-0.03243274275111	-0.0322177914501936	0.03243274275111	0	FALSE
depth_natural	Coastal_natural	FJ748816.1.1514	HQ014650.1.1499	0.04	0.0323987198775103	0.0324305974646601	0.0323987198775103	1	FALSE
depth_natural	Coastal_natural	EU491457.1.1489	JF344635.1.1514	0.04	0.0323925654746787	0.0322078929230984	0.0323925654746787	1	FALSE
depth_natural	Coastal_natural	JQ817984.1.1485	KX173276.1.1482	0.04	0.0323285818255482	0.0318180269231208	0.0323285818255482	1	FALSE
depth_natural	Coastal_natural	AM997875.1.1458	JN977174.1.1546	0.04	0.0323123710963307	0.0323028462209029	0.0323123710963307	1	FALSE
depth_natural	Coastal_natural	HQ727651.1.1475	JN038216.1.1526	0.04	0.032280159168339	0.0321946152490596	0.032280159168339	1	FALSE
depth_natural	Coastal_natural	EF687551.1.1333	JQ716338.1.1491	0.04	0.0317517216951673	0.0327128912052431	0.0317517216951673	1	FALSE
depth_natural	Coastal_natural	AB622941.1.1314	EF208655.1.1533	0.04	0.0317163793238805	0.0297384071870097	0.0317163793238805	1	FALSE
depth_natural	Coastal_natural	AM882560.1.1458	FR682646.1.1628	0.04	-0.0316373245223759	-0.0327491701061626	0.0316373245223759	0	FALSE
depth_natural	Coastal_natural	AY913245.1.1415	EF157274.1.1422	0.04	-0.02509065695375	-0.0319445836591922	0.0314230072833771	0.125	FALSE
depth_natural	Coastal_natural	EF612387.1.1493	JX504409.1.1551	0.04	0.0310468436541627	0.0308704971557392	0.0310468436541627	1	FALSE
depth_natural	Coastal_natural	EU617821.1.1525	FJ203391.1.1488	0.04	-0.0309771309216951	-0.0316993138346297	0.0309771309216951	0	FALSE
depth_natural	Coastal_natural	AM882621.1.1521	KJ817493.1.1525	0.04	0.0306611620996911	0.0310362232964707	0.0306611620996911	1	FALSE
depth_natural	Coastal_natural	EU134890.1.1383	LN563386.1.1350	0.035	0.0433200590932147	0.0439081434962764	0.0433200590932147	1	FALSE
depth_natural	Coastal_natural	EU134890.1.1383	KM203484.1.1200	0.035	0.0433200590932147	0.043908143496276	0.0433200590932147	1	FALSE
depth_natural	Coastal_natural	JQ245921.1.944	JQ580221.1.1496	0.035	0.0420460650652634	0.0393447065925439	0.0420460650652634	1	FALSE
depth_natural	Coastal_natural	JQ426267.1.1505	KY441460.1.1524	0.035	-0.0411580177740576	-0.0392792942987772	0.0411580177740576	0	FALSE
depth_natural	Coastal_natural	EF208655.1.1533	KT905810.1.1538	0.035	0.0406618029880572	0.0394569152204643	0.0406618029880572	1	FALSE
depth_natural	Coastal_natural	JF344478.1.1502	KU578771.1.1356	0.035	0.0398468339034806	0.0399552504209123	0.0398468339034806	1	FALSE
depth_natural	Coastal_natural	EU662567.1.1446	JQ245921.1.944	0.035	0.0396252467333976	0.0382906232021551	0.0396252467333976	1	FALSE
depth_natural	Coastal_natural	GQ994158.1.923	JQ580306.1.1521	0.035	0.0392830340303968	0.0381086821709019	0.0392830340303968	1	FALSE
depth_natural	Coastal_natural	AY216453.1.1421	KP174553.1.1436	0.035	0.0392561837072504	0.0382781458380681	0.0392561837072504	1	FALSE
depth_natural	Coastal_natural	FJ685743.1.1209	KC357800.1.1438	0.035	0.0391079930457016	0.0399138909871214	0.0391079930457016	1	FALSE
depth_natural	Coastal_natural	DQ070825.1.1419	HM798748.1.1422	0.035	0.0389867313603248	0.036804748176108	0.0389867313603248	1	FALSE
depth_natural	Coastal_natural	KC009869.1.1401	KY228984.1.1390	0.035	0.0387836388648961	0.0369117434738728	0.0387836388648961	1	FALSE
depth_natural	Coastal_natural	AY913245.1.1415	EF208655.1.1533	0.035	0.0386746656976925	0.0377028658910233	0.0386746656976925	1	FALSE
depth_natural	Coastal_natural	HM598262.1.1519	KT905810.1.1538	0.035	0.0386438335229009	0.0389448490840411	0.0386438335229009	1	FALSE
depth_natural	Coastal_natural	JQ580439.1.1531	KX172552.1.1464	0.035	0.0386136799682066	0.0385205676628664	0.0386136799682066	1	FALSE
depth_natural	Coastal_natural	FJ203584.1.1459	JN977174.1.1546	0.035	0.0385784313128038	0.0369988334995601	0.0385784313128038	1	FALSE
depth_natural	Coastal_natural	AY605137.1.1495	JQ817984.1.1485	0.035	0.0384698391833392	0.0345999323982295	0.0384698391833392	1	FALSE
depth_natural	Coastal_natural	FJ203584.1.1459	JX241033.1.1526	0.035	0.0384244252965287	0.0339791265376028	0.0384244252965287	1	FALSE
depth_natural	Coastal_natural	EU488054.1.1507	HM598262.1.1519	0.035	0.0383750387987124	0.0386848220054635	0.0383750387987124	1	FALSE
depth_natural	Coastal_natural	JQ580221.1.1496	KY441460.1.1524	0.035	0.0382540287658609	0.0371377595039205	0.0382540287658609	1	FALSE
depth_natural	Coastal_natural	EU488036.1.1531	KY441460.1.1524	0.035	0.038092497507615	0.0356735923367294	0.038092497507615	1	FALSE
depth_natural	Coastal_natural	FJ203584.1.1459	KJ817493.1.1525	0.035	-0.0380652538167445	-0.0362617888237164	0.0380652538167445	0	FALSE
depth_natural	Coastal_natural	FJ655689.1.1403	JQ245921.1.944	0.035	0.0379096021139021	0.0372000615869407	0.0379096021139021	1	FALSE
depth_natural	Coastal_natural	AB806698.1.1488	KC009869.1.1401	0.035	0.0379064452989564	0.0382842437271738	0.0379064452989564	1	FALSE
depth_natural	Coastal_natural	EF208655.1.1533	FJ455958.1.911	0.035	0.0378985786424018	0.0368330087785378	0.0378985786424018	1	FALSE
depth_natural	Coastal_natural	FM242440.1.1461	HE614829.1.1456	0.035	0.037873023431971	0.036968128019792	0.037873023431971	1	FALSE
depth_natural	Coastal_natural	AM882560.1.1458	LN563386.1.1350	0.035	0.0378675214969196	0.0390311568959215	0.0378675214969196	1	FALSE
depth_natural	Coastal_natural	KP762238.1.1208	KX172187.1.1456	0.035	0.0378294767809143	0.0374777357018527	0.0378294767809143	1	FALSE
depth_natural	Coastal_natural	AM882560.1.1458	KM203484.1.1200	0.035	0.0377372259504976	0.0386657200934801	0.0377372259504976	1	FALSE
depth_natural	Coastal_natural	AB806727.1.1479	AY605137.1.1495	0.035	0.0375224830881355	0.0356849931646828	0.0375224830881355	1	FALSE
depth_natural	Coastal_natural	HF922320.1.1505	HQ727627.1.1522	0.035	-0.0374926539311692	-0.0348153560864009	0.0374926539311692	0	FALSE
depth_natural	Coastal_natural	EU487975.1.1514	JN977162.1.1541	0.035	0.0374809402860635	0.038267715043392	0.0374809402860635	1	FALSE
depth_natural	Coastal_natural	AY605137.1.1495	HE614829.1.1456	0.035	0.0374455303144023	0.0356844245777616	0.0374455303144023	1	FALSE
depth_natural	Coastal_natural	JQ816885.1.1488	JX504490.1.1557	0.035	0.0374262674419259	0.0371353596305821	0.0374262674419259	1	FALSE
depth_natural	Coastal_natural	JF344561.1.1519	KJ817529.1.1517	0.035	0.0373977155822332	0.0343626516160329	0.0373977155822332	1	FALSE
depth_natural	Coastal_natural	GU230392.1.1515	JF344561.1.1519	0.035	0.0373406426362207	0.0346797725789429	0.0373406426362207	1	FALSE
depth_natural	Coastal_natural	CP016268.790030.791574	HE614829.1.1456	0.035	0.0373321395734106	0.036216584020889	0.0373321395734106	1	FALSE
depth_natural	Coastal_natural	AB806729.1.1479	JX241033.1.1526	0.035	0.03729873242654	0.0348186757826491	0.03729873242654	1	FALSE
depth_natural	Coastal_natural	FJ685743.1.1209	HQ738402.1.1458	0.035	0.0371103933060116	0.0372917257710359	0.0371103933060116	1	FALSE
depth_natural	Coastal_natural	KC009877.1.1515	KF460404.1.1524	0.035	0.0370744129131981	0.0362668399417327	0.0370744129131981	1	FALSE
depth_natural	Coastal_natural	AB806727.1.1479	DQ431904.1.1420	0.035	0.037000371969224	0.0377472160426601	0.037000371969224	1	FALSE
depth_natural	Coastal_natural	EU290687.1.1515	JQ580158.1.1515	0.035	0.0369730080044476	0.0371717167063767	0.0369730080044476	1	FALSE
depth_natural	Coastal_natural	FJ477316.1.1346	KC471044.1.1422	0.035	0.0369695829964585	0.0368715642008749	0.0369695829964585	1	FALSE
depth_natural	Coastal_natural	EU652611.1.1524	JN457602.1.1397	0.035	0.0369595521320954	0.0369926464617932	0.0369595521320954	1	FALSE
depth_natural	Coastal_natural	JX870311.1.915	KY228984.1.1390	0.035	0.0369370055984036	0.036154631018788	0.0369370055984036	1	FALSE
depth_natural	Coastal_natural	HM798748.1.1422	KC009869.1.1401	0.035	0.0181975006579325	0.0333068834768228	0.0368610821409854	0.714285714285714	FALSE
depth_natural	Coastal_natural	HQ697688.1.1523	KX097734.1.1525	0.035	0.0368305554421608	0.034282690102233	0.0368305554421608	1	FALSE
depth_natural	Coastal_natural	FJ545485.1.1494	FJ900559.1.1484	0.035	0.0368153940960871	0.0363110849194006	0.0368153940960871	1	FALSE
depth_natural	Coastal_natural	AM882621.1.1521	KX504856.1.1527	0.035	-0.0368152739718863	-0.0370794550666945	0.0368152739718863	0	FALSE
depth_natural	Coastal_natural	JF268389.1.1458	JF344665.1.1520	0.035	0.0366744783538445	0.0359620590448294	0.0366744783538445	1	FALSE
depth_natural	Coastal_natural	AM882621.1.1521	GQ337314.1.1475	0.035	-0.0366613107187211	-0.035800333181642	0.0366613107187211	0	FALSE
depth_natural	Coastal_natural	KP762238.1.1208	KX097734.1.1525	0.035	0.0366481959426224	0.0359719497144391	0.0366481959426224	1	FALSE
depth_natural	Coastal_natural	JN457602.1.1397	KP762238.1.1208	0.035	0.0365589253057574	0.0364219417983571	0.0365589253057574	1	FALSE
depth_natural	Coastal_natural	AM882621.1.1521	AY584740.1.1231	0.035	-0.0365445517038827	-0.0359897573427859	0.0365445517038827	0	FALSE
depth_natural	Coastal_natural	JQ580309.1.1482	KX097089.1.1528	0.035	-0.0365314323508062	-0.036584281621294	0.0365314323508062	0	FALSE
depth_natural	Coastal_natural	AY605137.1.1495	KY228984.1.1390	0.035	0.0364945514974286	0.0356140739164072	0.0364945514974286	1	FALSE
depth_natural	Coastal_natural	JX870317.1.915	KX097734.1.1525	0.035	0.0364607666433855	0.0365567856796018	0.0364607666433855	1	FALSE
depth_natural	Coastal_natural	FM242440.1.1461	JQ580306.1.1521	0.035	0.036455024248083	0.0365005962946124	0.036455024248083	1	FALSE
depth_natural	Coastal_natural	HE804013.1.1479	JF344561.1.1519	0.035	-0.0363592563281181	-0.0368266174399997	0.0363592563281181	0	FALSE
depth_natural	Coastal_natural	JN518931.1.1452	KX504856.1.1527	0.035	0.0362949558607492	0.0364252230616848	0.0362949558607492	1	FALSE
depth_natural	Coastal_natural	AY913245.1.1415	JQ580309.1.1482	0.035	-0.0362447648240944	-0.0359023368047618	0.0362447648240944	0	FALSE
depth_natural	Coastal_natural	EU488419.1.1514	GU369933.1.1368	0.035	0.0179342485675793	0.035125882642326	0.0361989764402803	0.714285714285714	FALSE
depth_natural	Coastal_natural	JF344346.1.1503	LC121892.1.914	0.035	0.0361952844461366	0.0349052455355429	0.0361952844461366	1	FALSE
depth_natural	Coastal_natural	DQ811831.1.1528	EF687551.1.1333	0.035	0.0361444268642157	0.0350736797032444	0.0361444268642157	1	FALSE
depth_natural	Coastal_natural	GQ850571.1.1477	JQ824907.1.1522	0.035	0.0361390061580148	0.0352921241175395	0.0361390061580148	1	FALSE
depth_natural	Coastal_natural	GQ356834.1.936	JN457602.1.1397	0.035	0.0360903651646425	0.0362233623088231	0.0360903651646425	1	FALSE
depth_natural	Coastal_natural	JN518931.1.1452	JX504490.1.1557	0.035	0.0360722280425527	0.0340377116420332	0.0360722280425527	1	FALSE
depth_natural	Coastal_natural	AB622941.1.1314	MGML01000116.8420.9921	0.035	0.0360500800841062	0.0368393766078633	0.0360500800841062	1	FALSE
depth_natural	Coastal_natural	AB364850.1.1498	KX097734.1.1525	0.035	0.0360196269635191	0.0344211252847241	0.0360196269635191	1	FALSE
depth_natural	Coastal_natural	AB300128.1.1329	JQ580306.1.1521	0.035	0.0359930098948381	0.0365005962946123	0.0359930098948381	1	FALSE
depth_natural	Coastal_natural	EU048674.1.1479	EU488036.1.1531	0.035	0.0359740432072008	0.0365753581626051	0.0359740432072008	1	FALSE
depth_natural	Coastal_natural	JF268389.1.1458	MGML01000116.8420.9921	0.035	-0.0359631934466827	-0.0368570758206906	0.0359631934466827	0	FALSE
depth_natural	Coastal_natural	GU180188.1.1514	JF344561.1.1519	0.035	-0.0359554722112703	-0.0369941782110731	0.0359554722112703	0	FALSE
depth_natural	Coastal_natural	AM882560.1.1458	KT167015.1.1381	0.035	0.03593771743632	0.0341361531788713	0.03593771743632	1	FALSE
depth_natural	Coastal_natural	AB806698.1.1488	JQ245921.1.944	0.035	0.0359190937228634	0.0382830871299288	0.0359190937228634	1	FALSE
depth_natural	Coastal_natural	JN457602.1.1397	KX504848.1.1523	0.035	-0.0359036754739328	-0.035134071814883	0.0359036754739328	0	FALSE
depth_natural	Coastal_natural	AM176885.1.1418	JN977162.1.1541	0.035	-0.0358909139387918	-0.0365027917397902	0.0358909139387918	0	FALSE
depth_natural	Coastal_natural	GU369933.1.1368	JF344478.1.1502	0.035	0.0358815275344143	0.0367698838625551	0.0358815275344143	1	FALSE
depth_natural	Coastal_natural	FJ545485.1.1494	JX227640.1.1459	0.035	0.0358668027794842	0.0352253477501554	0.0358668027794842	1	FALSE
depth_natural	Coastal_natural	EU488352.1.1526	JN003082.1.1327	0.035	0.0358304502485095	0.03663595787195	0.0358304502485095	1	FALSE
depth_natural	Coastal_natural	AB364850.1.1498	AY605137.1.1495	0.035	0.0358126174500551	0.0342296259169146	0.0358126174500551	1	FALSE
depth_natural	Coastal_natural	JN977174.1.1546	JX227640.1.1459	0.035	0.035809662677163	0.035423781795735	0.035809662677163	1	FALSE
depth_natural	Coastal_natural	AM882621.1.1521	HM598262.1.1519	0.035	-0.0358060919470528	-0.0359874088196472	0.0358060919470528	0	FALSE
depth_natural	Coastal_natural	GU180188.1.1514	JF344478.1.1502	0.035	0.0358039014540457	0.0331491024448312	0.0358039014540457	1	FALSE
depth_natural	Coastal_natural	FJ748775.1.1510	JQ580221.1.1496	0.035	0.0357936940174868	0.0347532329192497	0.0357936940174868	1	FALSE
depth_natural	Coastal_natural	GQ994182.1.911	HQ597894.1.1508	0.035	0.0357800365714979	0.036584669123815	0.0357800365714979	1	FALSE
depth_natural	Coastal_natural	KC009968.1.1238	KC470953.1.1371	0.035	-0.0357726557583088	-0.0358119260428876	0.0357726557583088	0	FALSE
depth_natural	Coastal_natural	EF208655.1.1533	FJ545485.1.1494	0.035	0.0357682838936714	0.0355463038606941	0.0357682838936714	1	FALSE
depth_natural	Coastal_natural	KC009968.1.1238	KF268910.1.1377	0.035	-0.0357481143633971	-0.0359511711648416	0.0357481143633971	0	FALSE
depth_natural	Coastal_natural	DQ431896.1.1372	KX172521.1.1480	0.035	0.0357095181347204	0.0358301244295945	0.0357095181347204	1	FALSE
depth_natural	Coastal_natural	CP016268.790030.791574	JQ580306.1.1521	0.035	0.0356798259090088	0.0360077566852173	0.0356798259090088	1	FALSE
depth_natural	Coastal_natural	DQ070825.1.1419	DQ811819.1.1523	0.035	0.0356583946854204	0.0361291755828082	0.0356583946854204	1	FALSE
depth_natural	Coastal_natural	HM798748.1.1422	JQ824907.1.1522	0.035	0.035653222106249	0.0343871499222107	0.035653222106249	1	FALSE
depth_natural	Coastal_natural	EF208655.1.1533	KM356725.1.1424	0.035	0.0356267199413714	0.0350223937429693	0.0356267199413714	1	FALSE
depth_natural	Coastal_natural	FJ685743.1.1209	KX097089.1.1528	0.035	0.035623124003312	0.0353760296749573	0.035623124003312	1	FALSE
depth_natural	Coastal_natural	JQ824907.1.1522	KJ817493.1.1525	0.035	-0.035616768625902	-0.0351803502874954	0.035616768625902	0	FALSE
depth_natural	Coastal_natural	EF125417.1.1529	JQ580439.1.1531	0.035	0.0356062338028905	0.0342192215164276	0.0356062338028905	1	FALSE
depth_natural	Coastal_natural	KC009933.1.1519	KX097089.1.1528	0.035	0.035605266384037	0.0360615305490267	0.035605266384037	1	FALSE
depth_natural	Coastal_natural	JX280051.1.1507	KC009877.1.1515	0.035	-0.0356003127853347	-0.035562967915968	0.0356003127853347	0	FALSE
depth_natural	Coastal_natural	GU180188.1.1514	JQ426267.1.1505	0.035	0.0355648623787464	0.0371257325486647	0.0355648623787464	1	FALSE
depth_natural	Coastal_natural	CP013099.3645030.3646539	FJ905762.1.1411	0.035	0.0355481887926471	0.0350873600119394	0.0355481887926471	1	FALSE
depth_natural	Coastal_natural	KT905810.1.1538	MGML01000116.8420.9921	0.035	0.0355279189647174	0.033399126048897	0.0355279189647174	1	FALSE
depth_natural	Coastal_natural	KR824977.1.1462	KY441460.1.1524	0.035	0.0355268029060798	0.0344951854706647	0.0355268029060798	1	FALSE
depth_natural	Coastal_natural	AM882560.1.1458	HE803898.1.1484	0.035	0.0354987490958806	0.0338252804337847	0.0354987490958806	1	FALSE
depth_natural	Coastal_natural	EU487975.1.1514	KT905810.1.1538	0.035	0.0354650835769343	0.0362526099836939	0.0354650835769343	1	FALSE
depth_natural	Coastal_natural	KC009895.1.1442	KC357800.1.1438	0.035	0.0354569227364044	0.0351414763103829	0.0354569227364044	1	FALSE
depth_natural	Coastal_natural	JF495328.1.1537	JQ580306.1.1521	0.035	0.0354396891900303	0.0363180086470557	0.0354396891900303	1	FALSE
depth_natural	Coastal_natural	AM997875.1.1458	JF421166.1.1503	0.035	-0.0354359527437149	-0.0351566554352726	0.0354359527437149	0	FALSE
depth_natural	Coastal_natural	AB364850.1.1498	HQ588453.1.1411	0.035	0.0354303383997124	0.0340843482644025	0.0354303383997124	1	FALSE
depth_natural	Coastal_natural	HE804013.1.1479	JF344478.1.1502	0.035	0.0354232670123527	0.0341792419094745	0.0354232670123527	1	FALSE
depth_natural	Coastal_natural	JF344665.1.1520	KC470953.1.1371	0.035	0.0354186466879438	0.0336282322806826	0.0354186466879438	1	FALSE
depth_natural	Coastal_natural	KC009895.1.1442	KX097734.1.1525	0.035	-0.0353939798453035	-0.0357713756462624	0.0353939798453035	0	FALSE
depth_natural	Coastal_natural	FJ748816.1.1514	JN457602.1.1397	0.035	0.0353826534948193	0.0337476422806397	0.0353826534948193	1	FALSE
depth_natural	Coastal_natural	EU488457.1.1483	KX097089.1.1528	0.035	-0.0353785771983338	-0.0361980792672829	0.0353785771983338	0	FALSE
depth_natural	Coastal_natural	KF616783.1.1488	KM356611.1.1422	0.035	0.0353384700947728	0.0342593191837235	0.0353384700947728	1	FALSE
depth_natural	Coastal_natural	JX240886.1.1472	KT905810.1.1538	0.035	0.0353093146953275	0.037598785721296	0.0353093146953275	1	FALSE
depth_natural	Coastal_natural	EU290687.1.1515	KX097734.1.1525	0.035	0.0353073880395455	0.0365168993384537	0.0353073880395455	1	FALSE
depth_natural	Coastal_natural	AM882621.1.1521	KX172552.1.1464	0.035	-0.0352907968433081	-0.0342780690645812	0.0352907968433081	0	FALSE
depth_natural	Coastal_natural	HQ316943.1.1422	KM356600.1.1484	0.035	-0.0352835444307768	-0.0352975502378147	0.0352835444307768	0	FALSE
depth_natural	Coastal_natural	AB364850.1.1498	GQ263976.1.1455	0.035	0.0352773135339774	0.0336416260924795	0.0352773135339774	1	FALSE
depth_natural	Coastal_natural	DQ811935.1.1507	JX227640.1.1459	0.035	0.035274442796983	0.0352411450581495	0.035274442796983	1	FALSE
depth_natural	Coastal_natural	FJ203391.1.1488	KC009895.1.1442	0.035	-0.0352587808615542	-0.0357654437091684	0.0352587808615542	0	FALSE
depth_natural	Coastal_natural	JQ580309.1.1482	JQ816305.1.1426	0.035	0.0351411034944193	0.0344010052033152	0.0351411034944193	1	FALSE
depth_natural	Coastal_natural	GU230392.1.1515	KP728222.1.1525	0.035	0.0351282371070841	0.0340485001988259	0.0351282371070841	1	FALSE
depth_natural	Coastal_natural	AM176885.1.1418	AY584740.1.1231	0.035	-0.0351215811710164	-0.0348843791692622	0.0351215811710164	0	FALSE
depth_natural	Coastal_natural	JQ245921.1.944	JQ816305.1.1426	0.035	0.0351186328396033	0.032738752194246	0.0351186328396033	1	FALSE
depth_natural	Coastal_natural	HE803898.1.1484	JQ245921.1.944	0.035	0.0351186328396033	0.032738752194246	0.0351186328396033	1	FALSE
depth_natural	Coastal_natural	DQ811935.1.1507	KT167015.1.1381	0.035	0.0351097965874774	0.0351214648406729	0.0351097965874774	1	FALSE
depth_natural	Coastal_natural	AY913245.1.1415	HQ697688.1.1523	0.035	0.0350790242284182	0.0334173537062637	0.0350790242284182	1	FALSE
depth_natural	Coastal_natural	GQ246446.1.1523	JQ580221.1.1496	0.035	-0.0350788206941256	-0.0350765841135314	0.0350788206941256	0	FALSE
depth_natural	Coastal_natural	DQ070825.1.1419	GU180188.1.1514	0.035	-0.0350719795951959	-0.0338899881644066	0.0350719795951959	0	FALSE
depth_natural	Coastal_natural	AY913245.1.1415	HF922320.1.1505	0.035	0.0350694539164512	0.0334051062135106	0.0350694539164512	1	FALSE
depth_natural	Coastal_natural	FJ517042.1.1485	KX172552.1.1464	0.035	-0.0350588737582791	-0.0355149515738835	0.0350588737582791	0	FALSE
depth_natural	Coastal_natural	EU488036.1.1531	JX870317.1.915	0.035	0.0350222712035246	0.0346534583440057	0.0350222712035246	1	FALSE
depth_natural	Coastal_natural	JQ580330.1.1478	KX172187.1.1456	0.035	0.0349679563357706	0.034304926820683	0.0349679563357706	1	FALSE
depth_natural	Coastal_natural	EF444653.1.1279	JN977174.1.1546	0.035	0.0349349547030455	0.0332194636019725	0.0349349547030455	1	FALSE
depth_natural	Coastal_natural	FR682646.1.1628	JF344561.1.1519	0.035	-0.034930412483709	-0.0345483537889586	0.034930412483709	0	FALSE
depth_natural	Coastal_natural	GQ143772.1.1554	HE804013.1.1479	0.035	0.0348927127968341	0.0344406915691549	0.0348927127968341	1	FALSE
depth_natural	Coastal_natural	KC009869.1.1401	KC470953.1.1371	0.035	-0.0252857847982841	-0.0338048541758299	0.0348841497939768	0.142857142857143	FALSE
depth_natural	Coastal_natural	EU488054.1.1507	JX280051.1.1507	0.035	-0.0348661503122512	-0.0361628572660762	0.0348661503122512	0	FALSE
depth_natural	Coastal_natural	AY913245.1.1415	JX240886.1.1472	0.035	0.0348401920173313	0.0367721668299332	0.0348401920173313	1	FALSE
depth_natural	Coastal_natural	GQ850571.1.1477	KX097734.1.1525	0.035	0.0348302415171612	0.0334301792722134	0.0348302415171612	1	FALSE
depth_natural	Coastal_natural	FJ517042.1.1485	JN518931.1.1452	0.035	-0.034806555940774	-0.0341682576828442	0.034806555940774	0	FALSE
depth_natural	Coastal_natural	GQ249585.1.1531	JN977174.1.1546	0.035	-0.0347947712334004	-0.0339398866357323	0.0347947712334004	0	FALSE
depth_natural	Coastal_natural	JF268389.1.1458	KM356600.1.1484	0.035	0.034783594279807	0.0341961874112468	0.034783594279807	1	FALSE
depth_natural	Coastal_natural	GU302442.1.1531	KF616783.1.1488	0.035	-0.0347770494924643	-0.0334731867617434	0.0347770494924643	0	FALSE
depth_natural	Coastal_natural	HM598262.1.1519	HQ691951.1.1342	0.035	0.0347445124396384	0.0349915340331175	0.0347445124396384	1	FALSE
depth_natural	Coastal_natural	HE604685.1.1406	JQ580439.1.1531	0.035	-0.0347444216141343	-0.035164402408794	0.0347444216141343	0	FALSE
depth_natural	Coastal_natural	HQ691951.1.1342	KX504856.1.1527	0.035	0.0347225010767935	0.0349902628023945	0.0347225010767935	1	FALSE
depth_natural	Coastal_natural	JX870317.1.915	KC009877.1.1515	0.035	0.0346838523118704	0.0352631016864115	0.0346838523118704	1	FALSE
depth_natural	Coastal_natural	GU230392.1.1515	KY441460.1.1524	0.035	-0.0346793410597352	-0.0354791829453118	0.0346793410597352	0	FALSE
depth_natural	Coastal_natural	EU652611.1.1524	KX097734.1.1525	0.035	0.0346575254826105	0.034498286362739	0.0346575254826105	1	FALSE
depth_natural	Coastal_natural	FJ545485.1.1494	JF344478.1.1502	0.035	0.034625544856357	0.0340280771013953	0.034625544856357	1	FALSE
depth_natural	Coastal_natural	GQ143772.1.1554	GU369933.1.1368	0.035	-0.0345839284274533	-0.0326790985350884	0.0345839284274533	0	FALSE
depth_natural	Coastal_natural	JF268389.1.1458	KJ817533.1.1498	0.035	-0.03456549322613	-0.0335795322538606	0.03456549322613	0	FALSE
depth_natural	Coastal_natural	AB622941.1.1314	JN518931.1.1452	0.035	0.0345432717579693	0.0336274858883976	0.0345432717579693	1	FALSE
depth_natural	Coastal_natural	DQ363780.1.954	GQ263976.1.1455	0.035	-0.0344979073052939	-0.0352958725817565	0.0344979073052939	0	FALSE
depth_natural	Coastal_natural	DQ811831.1.1528	HE614829.1.1456	0.035	0.03448664796954	0.0325936310632222	0.03448664796954	1	FALSE
depth_natural	Coastal_natural	KC357800.1.1438	LC004293.1.1337	0.035	-0.0344849631921664	-0.0338861821419335	0.0344849631921664	0	FALSE
depth_natural	Coastal_natural	AM176885.1.1418	EU491875.1.1464	0.035	-0.0250619560505858	-0.0348371512411005	0.0344556410398726	0.142857142857143	FALSE
depth_natural	Coastal_natural	EU283571.1.1333	KC009877.1.1515	0.035	0.0344161130857195	0.0352909307927515	0.0344161130857195	1	FALSE
depth_natural	Coastal_natural	FJ203391.1.1488	KJ817493.1.1525	0.035	0.0343956352981761	0.034370280166339	0.0343956352981761	1	FALSE
depth_natural	Coastal_natural	EF125417.1.1529	FR682646.1.1628	0.035	0.034368495297276	0.0341656790659432	0.034368495297276	1	FALSE
depth_natural	Coastal_natural	HE614829.1.1456	KF268910.1.1377	0.035	0.03436242791849	0.0349348057136065	0.03436242791849	1	FALSE
depth_natural	Coastal_natural	CP016268.790030.791574	GU982895.1.1212	0.035	0.0343323654558369	0.0340208023034535	0.0343323654558369	1	FALSE
depth_natural	Coastal_natural	GQ249585.1.1531	KY441460.1.1524	0.035	-0.0343277552919104	-0.0345963558075943	0.0343277552919104	0	FALSE
