dataset	dataset_label	group	group_label	bootstrap_id	metric	value	metric_label
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	192	natural_connectivity	0.927717487290176	Natural connectivity
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	192	robustness_auc_random	0.19428571428571428	Robustness AUC
random removal
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	192	robustness_auc_targeted	0.04142857142857143	Robustness AUC
targeted removal
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	192	transitivity	0.2578125	Transitivity
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	193	largest_component_prop	0.4714285714285714	Largest component
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	193	natural_connectivity	0.9367772312828152	Natural connectivity
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	193	robustness_auc_random	0.165	Robustness AUC
random removal
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	193	robustness_auc_targeted	0.06214285714285714	Robustness AUC
targeted removal
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	193	transitivity	0.1791044776119403	Transitivity
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	193	largest_component_prop	0.21428571428571427	Largest component
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	193	natural_connectivity	0.9722973769597418	Natural connectivity
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	193	robustness_auc_random	0.09357142857142856	Robustness AUC
random removal
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	193	robustness_auc_targeted	0.035	Robustness AUC
targeted removal
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	193	transitivity	0.4752475247524752	Transitivity
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	194	largest_component_prop	0.5285714285714286	Largest component
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	194	natural_connectivity	0.87322040031588255	Natural connectivity
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	194	robustness_auc_random	0.19321428571428573	Robustness AUC
random removal
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	194	robustness_auc_targeted	0.04428571428571428	Robustness AUC
targeted removal
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	194	transitivity	0.1764705882352941	Transitivity
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	194	largest_component_prop	0.37142857142857144	Largest component
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	194	natural_connectivity	0.9207003710266326	Natural connectivity
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	194	robustness_auc_random	0.06678571428571428	Robustness AUC
random removal
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	194	robustness_auc_targeted	0.03964285714285714	Robustness AUC
targeted removal
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	194	transitivity	0.4838709677419355	Transitivity
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	195	largest_component_prop	0.5571428571428572	Largest component
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	195	natural_connectivity	0.765076996334829	Natural connectivity
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	195	robustness_auc_random	0.1892857142857143	Robustness AUC
random removal
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	195	robustness_auc_targeted	0.06	Robustness AUC
targeted removal
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	195	transitivity	0.05825242718446601	Transitivity
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	195	largest_component_prop	0.2714285714285714	Largest component
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	195	natural_connectivity	0.8666541823876721	Natural connectivity
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	195	robustness_auc_random	0.08107142857142857	Robustness AUC
random removal
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	195	robustness_auc_targeted	0.03857142857142857	Robustness AUC
targeted removal
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	195	transitivity	0.24	Transitivity
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	196	largest_component_prop	0.6142857142857143	Largest component
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	196	natural_connectivity	0.7724030751188367	Natural connectivity
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	196	robustness_auc_random	0.16321428571428573	Robustness AUC
random removal
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	196	robustness_auc_targeted	0.04928571428571429	Robustness AUC
targeted removal
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	196	transitivity	0.05405405405405406	Transitivity
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	196	largest_component_prop	0.2571428571428571	Largest component
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	196	natural_connectivity	1.3368333287583107	Natural connectivity
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	196	robustness_auc_random	0.10642857142857144	Robustness AUC
random removal
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	196	robustness_auc_targeted	0.03178571428571428	Robustness AUC
targeted removal
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	196	transitivity	0.4807692307692309	Transitivity
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	197	largest_component_prop	0.37142857142857144	Largest component
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	197	natural_connectivity	0.9041654380271424	Natural connectivity
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	197	robustness_auc_random	0.12178571428571427	Robustness AUC
random removal
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	197	robustness_auc_targeted	0.03892857142857143	Robustness AUC
targeted removal
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	197	transitivity	0.12396694214876032	Transitivity
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	197	largest_component_prop	0.37142857142857144	Largest component
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	197	natural_connectivity	0.9072220660896368	Natural connectivity
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	197	robustness_auc_random	0.10392857142857144	Robustness AUC
random removal
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	197	robustness_auc_targeted	0.03964285714285714	Robustness AUC
targeted removal
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	197	transitivity	0.4193548387096774	Transitivity
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	198	largest_component_prop	0.32857142857142857	Largest component
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	198	natural_connectivity	1.0354637601165164	Natural connectivity
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	198	robustness_auc_random	0.10785714285714286	Robustness AUC
random removal
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	198	robustness_auc_targeted	0.04142857142857143	Robustness AUC
targeted removal
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	198	transitivity	0.34710743801652894	Transitivity
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	198	largest_component_prop	0.3142857142857143	Largest component
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	198	natural_connectivity	1.1173434381225191	Natural connectivity
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	198	robustness_auc_random	0.10678571428571428	Robustness AUC
random removal
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	198	robustness_auc_targeted	0.03392857142857143	Robustness AUC
targeted removal
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	198	transitivity	0.4100719424460432	Transitivity
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	199	largest_component_prop	0.5142857142857142	Largest component
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	199	natural_connectivity	0.8435276898237123	Natural connectivity
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	199	robustness_auc_random	0.2175	Robustness AUC
random removal
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	199	robustness_auc_targeted	0.04678571428571428	Robustness AUC
targeted removal
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	199	transitivity	0.0225563909774436	Transitivity
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	199	largest_component_prop	0.35714285714285715	Largest component
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	199	natural_connectivity	1.0207345416327334	Natural connectivity
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	199	robustness_auc_random	0.10642857142857144	Robustness AUC
random removal
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	199	robustness_auc_targeted	0.04	Robustness AUC
targeted removal
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	199	transitivity	0.4615384615384616	Transitivity
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	200	largest_component_prop	0.5142857142857142	Largest component
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	200	natural_connectivity	0.8661089672469933	Natural connectivity
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	200	robustness_auc_random	0.23107142857142857	Robustness AUC
random removal
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	200	robustness_auc_targeted	0.04678571428571428	Robustness AUC
targeted removal
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	200	transitivity	0.1764705882352941	Transitivity
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	200	largest_component_prop	0.4857142857142857	Largest component
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	200	natural_connectivity	0.8973857063516699	Natural connectivity
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	200	robustness_auc_random	0.15035714285714286	Robustness AUC
random removal
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	200	robustness_auc_targeted	0.04821428571428571	Robustness AUC
targeted removal
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	200	transitivity	0.29464285714285715	Transitivity
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	201	largest_component_prop	0.5	Largest component
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	201	natural_connectivity	0.9055430035999468	Natural connectivity
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	201	robustness_auc_random	0.16214285714285714	Robustness AUC
random removal
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	201	robustness_auc_targeted	0.05071428571428572	Robustness AUC
targeted removal
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	201	transitivity	0.08108108108108109	Transitivity
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	201	largest_component_prop	0.22857142857142856	Largest component
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	201	natural_connectivity	1.0053825785469477	Natural connectivity
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	201	robustness_auc_random	0.08785714285714287	Robustness AUC
random removal
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	201	robustness_auc_targeted	0.03107142857142857	Robustness AUC
targeted removal
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	201	transitivity	0.4821428571428572	Transitivity
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	202	largest_component_prop	0.5285714285714286	Largest component
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	202	natural_connectivity	0.8405987771031289	Natural connectivity
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	202	robustness_auc_random	0.20142857142857143	Robustness AUC
random removal
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	202	robustness_auc_targeted	0.055	Robustness AUC
targeted removal
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	202	transitivity	0.07258064516129031	Transitivity
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	202	largest_component_prop	0.2714285714285714	Largest component
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	202	natural_connectivity	0.7643189505326444	Natural connectivity
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	202	robustness_auc_random	0.10464285714285716	Robustness AUC
random removal
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	202	robustness_auc_targeted	0.04071428571428572	Robustness AUC
targeted removal
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	202	transitivity	0.23684210526315788	Transitivity
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	203	largest_component_prop	0.4857142857142857	Largest component
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	203	natural_connectivity	0.8493560087701337	Natural connectivity
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	203	robustness_auc_random	0.16964285714285715	Robustness AUC
random removal
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	203	robustness_auc_targeted	0.05107142857142857	Robustness AUC
targeted removal
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	203	transitivity	0.14634146341463417	Transitivity
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	203	largest_component_prop	0.4142857142857143	Largest component
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	203	natural_connectivity	0.8461006068274348	Natural connectivity
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	203	robustness_auc_random	0.10714285714285716	Robustness AUC
random removal
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	203	robustness_auc_targeted	0.04214285714285715	Robustness AUC
targeted removal
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	203	transitivity	0.33707865168539325	Transitivity
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	204	largest_component_prop	0.4714285714285714	Largest component
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	204	natural_connectivity	1.0993164811066602	Natural connectivity
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	204	robustness_auc_random	0.21	Robustness AUC
random removal
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	204	robustness_auc_targeted	0.04357142857142857	Robustness AUC
targeted removal
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	204	transitivity	0.16363636363636364	Transitivity
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	204	largest_component_prop	0.45714285714285713	Largest component
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	204	natural_connectivity	0.861108335541918	Natural connectivity
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	204	robustness_auc_random	0.14607142857142855	Robustness AUC
random removal
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	204	robustness_auc_targeted	0.0425	Robustness AUC
targeted removal
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	204	transitivity	0.3548387096774194	Transitivity
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	205	largest_component_prop	0.4714285714285714	Largest component
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	205	natural_connectivity	0.9633000833976726	Natural connectivity
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	205	robustness_auc_random	0.16000000000000003	Robustness AUC
random removal
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	205	robustness_auc_targeted	0.05071428571428572	Robustness AUC
targeted removal
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	205	transitivity	0.05732484076433121	Transitivity
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	205	largest_component_prop	0.24285714285714283	Largest component
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	205	natural_connectivity	1.041065163514669	Natural connectivity
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	205	robustness_auc_random	0.10428571428571427	Robustness AUC
random removal
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	205	robustness_auc_targeted	0.03714285714285714	Robustness AUC
targeted removal
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	205	transitivity	0.4473684210526315	Transitivity
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	206	largest_component_prop	0.5714285714285714	Largest component
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	206	natural_connectivity	0.9019694461705718	Natural connectivity
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	206	robustness_auc_random	0.15214285714285714	Robustness AUC
random removal
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	206	robustness_auc_targeted	0.04035714285714285	Robustness AUC
targeted removal
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	206	transitivity	0.12413793103448276	Transitivity
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	206	largest_component_prop	0.35714285714285715	Largest component
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	206	natural_connectivity	0.8695722673120572	Natural connectivity
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	206	robustness_auc_random	0.11285714285714286	Robustness AUC
random removal
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	206	robustness_auc_targeted	0.03928571428571429	Robustness AUC
targeted removal
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	206	transitivity	0.38372093023255816	Transitivity
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	207	largest_component_prop	0.4714285714285714	Largest component
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	207	natural_connectivity	0.8751994431251799	Natural connectivity
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	207	robustness_auc_random	0.17142857142857143	Robustness AUC
random removal
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	207	robustness_auc_targeted	0.05214285714285714	Robustness AUC
targeted removal
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	207	transitivity	0.21238938053097345	Transitivity
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	207	largest_component_prop	0.3142857142857143	Largest component
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	207	natural_connectivity	1.2460901842550305	Natural connectivity
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	207	robustness_auc_random	0.10392857142857144	Robustness AUC
random removal
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	207	robustness_auc_targeted	0.03892857142857143	Robustness AUC
targeted removal
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	207	transitivity	0.3931034482758621	Transitivity
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	208	largest_component_prop	0.5285714285714286	Largest component
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	208	natural_connectivity	0.9296001912310734	Natural connectivity
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	208	robustness_auc_random	0.19142857142857145	Robustness AUC
random removal
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	208	robustness_auc_targeted	0.05142857142857143	Robustness AUC
targeted removal
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	208	transitivity	0.1276595744680851	Transitivity
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	208	largest_component_prop	0.5285714285714286	Largest component
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	208	natural_connectivity	0.7351872296413364	Natural connectivity
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	208	robustness_auc_random	0.15785714285714286	Robustness AUC
random removal
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	208	robustness_auc_targeted	0.06071428571428572	Robustness AUC
targeted removal
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	208	transitivity	0.14814814814814814	Transitivity
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	209	largest_component_prop	0.5142857142857142	Largest component
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	209	natural_connectivity	0.8405855945965701	Natural connectivity
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	209	robustness_auc_random	0.1667857142857143	Robustness AUC
random removal
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	209	robustness_auc_targeted	0.06035714285714286	Robustness AUC
targeted removal
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	209	transitivity	0.1512605042016807	Transitivity
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	209	largest_component_prop	0.5	Largest component
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	209	natural_connectivity	0.7753680222836863	Natural connectivity
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	209	robustness_auc_random	0.16142857142857145	Robustness AUC
random removal
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	209	robustness_auc_targeted	0.05357142857142857	Robustness AUC
targeted removal
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	209	transitivity	0.20689655172413793	Transitivity
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	210	largest_component_prop	0.5428571428571428	Largest component
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	210	natural_connectivity	0.840545829885047	Natural connectivity
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	210	robustness_auc_random	0.19392857142857145	Robustness AUC
random removal
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	210	robustness_auc_targeted	0.04107142857142857	Robustness AUC
targeted removal
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	210	transitivity	0.04761904761904761	Transitivity
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	210	largest_component_prop	0.4142857142857143	Largest component
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	210	natural_connectivity	0.8895784184194508	Natural connectivity
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	210	robustness_auc_random	0.11321428571428573	Robustness AUC
random removal
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	210	robustness_auc_targeted	0.04071428571428572	Robustness AUC
targeted removal
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	210	transitivity	0.2777777777777778	Transitivity
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	211	largest_component_prop	0.4857142857142857	Largest component
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	211	natural_connectivity	0.8165288944136404	Natural connectivity
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	211	robustness_auc_random	0.1767857142857143	Robustness AUC
random removal
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	211	robustness_auc_targeted	0.05035714285714286	Robustness AUC
targeted removal
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	211	transitivity	0.10344827586206896	Transitivity
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	211	largest_component_prop	0.4428571428571429	Largest component
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	211	natural_connectivity	0.953451626017487	Natural connectivity
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	211	robustness_auc_random	0.15142857142857144	Robustness AUC
random removal
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	211	robustness_auc_targeted	0.04357142857142856	Robustness AUC
targeted removal
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	211	transitivity	0.325	Transitivity
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	212	largest_component_prop	0.4	Largest component
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	212	natural_connectivity	0.8813360203135936	Natural connectivity
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	212	robustness_auc_random	0.11107142857142858	Robustness AUC
random removal
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	212	robustness_auc_targeted	0.04107142857142857	Robustness AUC
targeted removal
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	212	transitivity	0.1721311475409836	Transitivity
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	212	largest_component_prop	0.4428571428571429	Largest component
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	212	natural_connectivity	0.8472768732318583	Natural connectivity
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	212	robustness_auc_random	0.15892857142857145	Robustness AUC
random removal
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	212	robustness_auc_targeted	0.04714285714285714	Robustness AUC
targeted removal
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	212	transitivity	0.4235294117647059	Transitivity
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	213	largest_component_prop	0.4428571428571429	Largest component
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	213	natural_connectivity	0.8921867856047299	Natural connectivity
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	213	robustness_auc_random	0.18071428571428572	Robustness AUC
random removal
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	213	robustness_auc_targeted	0.04285714285714286	Robustness AUC
targeted removal
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	213	transitivity	0.19672131147540983	Transitivity
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	213	largest_component_prop	0.4714285714285714	Largest component
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	213	natural_connectivity	1.0070058989433606	Natural connectivity
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	213	robustness_auc_random	0.16142857142857145	Robustness AUC
random removal
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	213	robustness_auc_targeted	0.05214285714285714	Robustness AUC
targeted removal
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	213	transitivity	0.26666666666666666	Transitivity
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	214	largest_component_prop	0.4714285714285714	Largest component
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	214	natural_connectivity	0.8607395047294042	Natural connectivity
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	214	robustness_auc_random	0.12642857142857145	Robustness AUC
random removal
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	214	robustness_auc_targeted	0.05500000000000001	Robustness AUC
targeted removal
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	214	transitivity	0.1826086956521739	Transitivity
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	214	largest_component_prop	0.37142857142857144	Largest component
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	214	natural_connectivity	0.8404049973975352	Natural connectivity
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	214	robustness_auc_random	0.12892857142857142	Robustness AUC
random removal
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	214	robustness_auc_targeted	0.04535714285714286	Robustness AUC
targeted removal
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	214	transitivity	0.3448275862068966	Transitivity
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	215	largest_component_prop	0.5	Largest component
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	215	natural_connectivity	0.872587544006719	Natural connectivity
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	215	robustness_auc_random	0.17714285714285716	Robustness AUC
random removal
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	215	robustness_auc_targeted	0.05357142857142857	Robustness AUC
targeted removal
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	215	transitivity	0.13740458015267176	Transitivity
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	215	largest_component_prop	0.1	Largest component
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	215	natural_connectivity	2.075809003493754	Natural connectivity
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	215	robustness_auc_random	0.05285714285714286	Robustness AUC
random removal
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	215	robustness_auc_targeted	0.03142857142857143	Robustness AUC
targeted removal
depth_natural	Interior vs coastal natural	Coastal_natural	Coastal natural	215	transitivity	0.890909090909091	Transitivity
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	216	largest_component_prop	0.5428571428571428	Largest component
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	216	natural_connectivity	0.7926659698970493	Natural connectivity
depth_natural	Interior vs coastal natural	Interior_relict	Interior relict	216	robustness_auc_random	0.19821428571428573	Robustness AUC
random removal
