matrix_file	matrix_name	n_matrix_taxa	lookup_type	lookup_source_path	lookup_source_label	n_lookup_taxa	n_matched_taxa	prop_matched_taxa	n_matched_with_genus	prop_matched_with_genus	n_matched_with_family	prop_matched_with_family	n_unique_genera_matched	n_unique_families_matched	example_unmatched_taxa
/home/fjbalvino/Compare_mangroves/results/01_prepare_network_matrices_20260619_180455/matrices/interior_depth_clr_top200.tsv	interior_depth_clr_top200.tsv	200	phyloseq	/home/fjbalvino/Compare_mangroves/interior_impaired/physeq.rds	physeq.rds	2644	0	0	0	0	0	0	0	0	ASV_1;ASV_2;ASV_3;ASV_4;ASV_6;ASV_7;ASV_8;ASV_9;ASV_10;ASV_11
/home/fjbalvino/Compare_mangroves/results/01_prepare_network_matrices_20260619_180455/matrices/interior_depth_clr_top200.tsv	interior_depth_clr_top200.tsv	200	external_table	/home/fjbalvino/Compare_mangroves/results/00b_network_candidate_folder_audit_20260619_030001/tables/Depth_comparison_physeq_objeto_Estero_tax_table.tsv	Depth_comparison_physeq_objeto_Estero_tax_table.tsv	2644	0	0	0	0	0	0	0	0	ASV_1;ASV_2;ASV_3;ASV_4;ASV_6;ASV_7;ASV_8;ASV_9;ASV_10;ASV_11
/home/fjbalvino/Compare_mangroves/results/01_prepare_network_matrices_20260619_180455/matrices/interior_depth_clr_top200.tsv	interior_depth_clr_top200.tsv	200	external_table	/home/fjbalvino/Compare_mangroves/results/00b_network_candidate_folder_audit_20260619_030001/tables/Depth_comparison_physeq_qiime3_tax_table.tsv	Depth_comparison_physeq_qiime3_tax_table.tsv	2644	0	0	0	0	0	0	0	0	ASV_1;ASV_2;ASV_3;ASV_4;ASV_6;ASV_7;ASV_8;ASV_9;ASV_10;ASV_11
/home/fjbalvino/Compare_mangroves/results/01_prepare_network_matrices_20260619_180455/matrices/interior_depth_clr_top200.tsv	interior_depth_clr_top200.tsv	200	external_table	/home/fjbalvino/Compare_mangroves/results/00b_network_candidate_folder_audit_20260619_030001/tables/interior_impaired_physeq_tax_table.tsv	interior_impaired_physeq_tax_table.tsv	2644	0	0	0	0	0	0	0	0	ASV_1;ASV_2;ASV_3;ASV_4;ASV_6;ASV_7;ASV_8;ASV_9;ASV_10;ASV_11
/home/fjbalvino/Compare_mangroves/results/01_prepare_network_matrices_20260619_180455/matrices/interior_depth_clr_top200.tsv	interior_depth_clr_top200.tsv	200	external_table	/home/fjbalvino/Compare_mangroves/results/01_prepare_network_matrices_20260619_180455/tables/depth_natural_taxonomy.tsv	depth_natural_taxonomy.tsv	2644	0	0	0	0	0	0	0	0	ASV_1;ASV_2;ASV_3;ASV_4;ASV_6;ASV_7;ASV_8;ASV_9;ASV_10;ASV_11
/home/fjbalvino/Compare_mangroves/results/01_prepare_network_matrices_20260619_180455/matrices/interior_depth_clr_top200.tsv	interior_depth_clr_top200.tsv	200	external_table	/home/fjbalvino/Compare_mangroves/results/01_prepare_network_matrices_20260619_180455/tables/interior_impaired_taxonomy.tsv	interior_impaired_taxonomy.tsv	2644	0	0	0	0	0	0	0	0	ASV_1;ASV_2;ASV_3;ASV_4;ASV_6;ASV_7;ASV_8;ASV_9;ASV_10;ASV_11
/home/fjbalvino/Compare_mangroves/results/01_prepare_network_matrices_20260619_180455/matrices/interior_depth_counts_common_top200.tsv	interior_depth_counts_common_top200.tsv	200	phyloseq	/home/fjbalvino/Compare_mangroves/physeq_shared.rds	physeq_shared.rds	52	0	0	0	0	0	0	0	0	ASV_1;ASV_2;ASV_3;ASV_4;ASV_6;ASV_7;ASV_8;ASV_9;ASV_10;ASV_11
/home/fjbalvino/Compare_mangroves/results/01_prepare_network_matrices_20260619_180455/matrices/interior_depth_counts_common_top200.tsv	interior_depth_counts_common_top200.tsv	200	phyloseq	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	2644	0	0	0	0	0	0	0	0	ASV_1;ASV_2;ASV_3;ASV_4;ASV_6;ASV_7;ASV_8;ASV_9;ASV_10;ASV_11
/home/fjbalvino/Compare_mangroves/results/01_prepare_network_matrices_20260619_180455/matrices/interior_depth_counts_common_top200.tsv	interior_depth_counts_common_top200.tsv	200	phyloseq	/home/fjbalvino/Compare_mangroves/physeq_qiime3.rds	physeq_qiime3.rds	2627	0	0	0	0	0	0	0	0	ASV_1;ASV_2;ASV_3;ASV_4;ASV_6;ASV_7;ASV_8;ASV_9;ASV_10;ASV_11
/home/fjbalvino/Compare_mangroves/results/01_prepare_network_matrices_20260619_180455/matrices/interior_depth_counts_common_top200.tsv	interior_depth_counts_common_top200.tsv	200	phyloseq	/home/fjbalvino/Compare_mangroves/Depth_comparison/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	2644	0	0	0	0	0	0	0	0	ASV_1;ASV_2;ASV_3;ASV_4;ASV_6;ASV_7;ASV_8;ASV_9;ASV_10;ASV_11
/home/fjbalvino/Compare_mangroves/results/01_prepare_network_matrices_20260619_180455/matrices/interior_depth_counts_common_top200.tsv	interior_depth_counts_common_top200.tsv	200	phyloseq	/home/fjbalvino/Compare_mangroves/Depth_comparison/physeq_qiime3.rds	physeq_qiime3.rds	2644	0	0	0	0	0	0	0	0	ASV_1;ASV_2;ASV_3;ASV_4;ASV_6;ASV_7;ASV_8;ASV_9;ASV_10;ASV_11
/home/fjbalvino/Compare_mangroves/results/01_prepare_network_matrices_20260619_180455/matrices/interior_depth_counts_common_top200.tsv	interior_depth_counts_common_top200.tsv	200	phyloseq	/home/fjbalvino/Compare_mangroves/interior_impaired/physeq.rds	physeq.rds	2644	0	0	0	0	0	0	0	0	ASV_1;ASV_2;ASV_3;ASV_4;ASV_6;ASV_7;ASV_8;ASV_9;ASV_10;ASV_11
/home/fjbalvino/Compare_mangroves/results/01_prepare_network_matrices_20260619_180455/matrices/interior_depth_counts_common_top200.tsv	interior_depth_counts_common_top200.tsv	200	external_table	/home/fjbalvino/Compare_mangroves/results/00b_network_candidate_folder_audit_20260619_030001/tables/Depth_comparison_physeq_objeto_Estero_tax_table.tsv	Depth_comparison_physeq_objeto_Estero_tax_table.tsv	2644	0	0	0	0	0	0	0	0	ASV_1;ASV_2;ASV_3;ASV_4;ASV_6;ASV_7;ASV_8;ASV_9;ASV_10;ASV_11
/home/fjbalvino/Compare_mangroves/results/01_prepare_network_matrices_20260619_180455/matrices/interior_depth_counts_common_top200.tsv	interior_depth_counts_common_top200.tsv	200	external_table	/home/fjbalvino/Compare_mangroves/results/00b_network_candidate_folder_audit_20260619_030001/tables/Depth_comparison_physeq_qiime3_tax_table.tsv	Depth_comparison_physeq_qiime3_tax_table.tsv	2644	0	0	0	0	0	0	0	0	ASV_1;ASV_2;ASV_3;ASV_4;ASV_6;ASV_7;ASV_8;ASV_9;ASV_10;ASV_11
/home/fjbalvino/Compare_mangroves/results/01_prepare_network_matrices_20260619_180455/matrices/interior_depth_counts_common_top200.tsv	interior_depth_counts_common_top200.tsv	200	external_table	/home/fjbalvino/Compare_mangroves/results/00b_network_candidate_folder_audit_20260619_030001/tables/interior_impaired_physeq_tax_table.tsv	interior_impaired_physeq_tax_table.tsv	2644	0	0	0	0	0	0	0	0	ASV_1;ASV_2;ASV_3;ASV_4;ASV_6;ASV_7;ASV_8;ASV_9;ASV_10;ASV_11
/home/fjbalvino/Compare_mangroves/results/01_prepare_network_matrices_20260619_180455/matrices/interior_depth_counts_common_top200.tsv	interior_depth_counts_common_top200.tsv	200	external_table	/home/fjbalvino/Compare_mangroves/results/01_prepare_network_matrices_20260619_180455/tables/depth_natural_taxonomy.tsv	depth_natural_taxonomy.tsv	2644	0	0	0	0	0	0	0	0	ASV_1;ASV_2;ASV_3;ASV_4;ASV_6;ASV_7;ASV_8;ASV_9;ASV_10;ASV_11
/home/fjbalvino/Compare_mangroves/results/01_prepare_network_matrices_20260619_180455/matrices/interior_depth_counts_common_top200.tsv	interior_depth_counts_common_top200.tsv	200	external_table	/home/fjbalvino/Compare_mangroves/results/01_prepare_network_matrices_20260619_180455/tables/interior_impaired_taxonomy.tsv	interior_impaired_taxonomy.tsv	2644	0	0	0	0	0	0	0	0	ASV_1;ASV_2;ASV_3;ASV_4;ASV_6;ASV_7;ASV_8;ASV_9;ASV_10;ASV_11
/home/fjbalvino/Compare_mangroves/results/01_prepare_network_matrices_20260619_180455/matrices/interior_depth_relative_common_top200.tsv	interior_depth_relative_common_top200.tsv	200	phyloseq	/home/fjbalvino/Compare_mangroves/physeq_shared.rds	physeq_shared.rds	52	0	0	0	0	0	0	0	0	ASV_1;ASV_2;ASV_3;ASV_4;ASV_6;ASV_7;ASV_8;ASV_9;ASV_10;ASV_11
/home/fjbalvino/Compare_mangroves/results/01_prepare_network_matrices_20260619_180455/matrices/interior_depth_relative_common_top200.tsv	interior_depth_relative_common_top200.tsv	200	phyloseq	/home/fjbalvino/Compare_mangroves/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	2644	0	0	0	0	0	0	0	0	ASV_1;ASV_2;ASV_3;ASV_4;ASV_6;ASV_7;ASV_8;ASV_9;ASV_10;ASV_11
/home/fjbalvino/Compare_mangroves/results/01_prepare_network_matrices_20260619_180455/matrices/interior_depth_relative_common_top200.tsv	interior_depth_relative_common_top200.tsv	200	phyloseq	/home/fjbalvino/Compare_mangroves/physeq_qiime3.rds	physeq_qiime3.rds	2627	0	0	0	0	0	0	0	0	ASV_1;ASV_2;ASV_3;ASV_4;ASV_6;ASV_7;ASV_8;ASV_9;ASV_10;ASV_11
/home/fjbalvino/Compare_mangroves/results/01_prepare_network_matrices_20260619_180455/matrices/interior_depth_relative_common_top200.tsv	interior_depth_relative_common_top200.tsv	200	phyloseq	/home/fjbalvino/Compare_mangroves/Depth_comparison/physeq_objeto_Estero.rds	physeq_objeto_Estero.rds	2644	0	0	0	0	0	0	0	0	ASV_1;ASV_2;ASV_3;ASV_4;ASV_6;ASV_7;ASV_8;ASV_9;ASV_10;ASV_11
/home/fjbalvino/Compare_mangroves/results/01_prepare_network_matrices_20260619_180455/matrices/interior_depth_relative_common_top200.tsv	interior_depth_relative_common_top200.tsv	200	phyloseq	/home/fjbalvino/Compare_mangroves/Depth_comparison/physeq_qiime3.rds	physeq_qiime3.rds	2644	0	0	0	0	0	0	0	0	ASV_1;ASV_2;ASV_3;ASV_4;ASV_6;ASV_7;ASV_8;ASV_9;ASV_10;ASV_11
/home/fjbalvino/Compare_mangroves/results/01_prepare_network_matrices_20260619_180455/matrices/interior_depth_relative_common_top200.tsv	interior_depth_relative_common_top200.tsv	200	phyloseq	/home/fjbalvino/Compare_mangroves/interior_impaired/physeq.rds	physeq.rds	2644	0	0	0	0	0	0	0	0	ASV_1;ASV_2;ASV_3;ASV_4;ASV_6;ASV_7;ASV_8;ASV_9;ASV_10;ASV_11
/home/fjbalvino/Compare_mangroves/results/01_prepare_network_matrices_20260619_180455/matrices/interior_depth_relative_common_top200.tsv	interior_depth_relative_common_top200.tsv	200	external_table	/home/fjbalvino/Compare_mangroves/results/00b_network_candidate_folder_audit_20260619_030001/tables/Depth_comparison_physeq_objeto_Estero_tax_table.tsv	Depth_comparison_physeq_objeto_Estero_tax_table.tsv	2644	0	0	0	0	0	0	0	0	ASV_1;ASV_2;ASV_3;ASV_4;ASV_6;ASV_7;ASV_8;ASV_9;ASV_10;ASV_11
/home/fjbalvino/Compare_mangroves/results/01_prepare_network_matrices_20260619_180455/matrices/interior_depth_relative_common_top200.tsv	interior_depth_relative_common_top200.tsv	200	external_table	/home/fjbalvino/Compare_mangroves/results/00b_network_candidate_folder_audit_20260619_030001/tables/Depth_comparison_physeq_qiime3_tax_table.tsv	Depth_comparison_physeq_qiime3_tax_table.tsv	2644	0	0	0	0	0	0	0	0	ASV_1;ASV_2;ASV_3;ASV_4;ASV_6;ASV_7;ASV_8;ASV_9;ASV_10;ASV_11
/home/fjbalvino/Compare_mangroves/results/01_prepare_network_matrices_20260619_180455/matrices/interior_depth_relative_common_top200.tsv	interior_depth_relative_common_top200.tsv	200	external_table	/home/fjbalvino/Compare_mangroves/results/00b_network_candidate_folder_audit_20260619_030001/tables/interior_impaired_physeq_tax_table.tsv	interior_impaired_physeq_tax_table.tsv	2644	0	0	0	0	0	0	0	0	ASV_1;ASV_2;ASV_3;ASV_4;ASV_6;ASV_7;ASV_8;ASV_9;ASV_10;ASV_11
/home/fjbalvino/Compare_mangroves/results/01_prepare_network_matrices_20260619_180455/matrices/interior_depth_relative_common_top200.tsv	interior_depth_relative_common_top200.tsv	200	external_table	/home/fjbalvino/Compare_mangroves/results/01_prepare_network_matrices_20260619_180455/tables/depth_natural_taxonomy.tsv	depth_natural_taxonomy.tsv	2644	0	0	0	0	0	0	0	0	ASV_1;ASV_2;ASV_3;ASV_4;ASV_6;ASV_7;ASV_8;ASV_9;ASV_10;ASV_11
/home/fjbalvino/Compare_mangroves/results/01_prepare_network_matrices_20260619_180455/matrices/interior_depth_relative_common_top200.tsv	interior_depth_relative_common_top200.tsv	200	external_table	/home/fjbalvino/Compare_mangroves/results/01_prepare_network_matrices_20260619_180455/tables/interior_impaired_taxonomy.tsv	interior_impaired_taxonomy.tsv	2644	0	0	0	0	0	0	0	0	ASV_1;ASV_2;ASV_3;ASV_4;ASV_6;ASV_7;ASV_8;ASV_9;ASV_10;ASV_11
/home/fjbalvino/Compare_mangroves/results/01_prepare_network_matrices_20260619_180455/matrices/interior_impaired_clr_common_top200.tsv	interior_impaired_clr_common_top200.tsv	200	phyloseq	/home/fjbalvino/Compare_mangroves/interior_mangroves/phyloseq.rds	phyloseq.rds	7097	0	0	0	0	0	0	0	0	EU652571.1.1503;HE804013.1.1479;AM745219.1.1602;KT907947.1.912;GU180188.1.1514;JQ580309.1.1482;MG601401.1.1536;KT167015.1.1381;JQ580221.1.1496;FJ905762.1.1411
/home/fjbalvino/Compare_mangroves/results/01_prepare_network_matrices_20260619_180455/matrices/interior_impaired_clr_common_top200.tsv	interior_impaired_clr_common_top200.tsv	200	external_table	/home/fjbalvino/Compare_mangroves/results/00b_network_candidate_folder_audit_20260619_030001/tables/interior_mangroves_phyloseq_tax_table.tsv	interior_mangroves_phyloseq_tax_table.tsv	7097	0	0	0	0	0	0	0	0	EU652571.1.1503;HE804013.1.1479;AM745219.1.1602;KT907947.1.912;GU180188.1.1514;JQ580309.1.1482;MG601401.1.1536;KT167015.1.1381;JQ580221.1.1496;FJ905762.1.1411
/home/fjbalvino/Compare_mangroves/results/01_prepare_network_matrices_20260619_180455/matrices/interior_impaired_clr_common_top200.tsv	interior_impaired_clr_common_top200.tsv	200	external_table	/home/fjbalvino/Compare_mangroves/results/01_prepare_network_matrices_20260619_180455/tables/interior_depth_taxonomy.tsv	interior_depth_taxonomy.tsv	7097	0	0	0	0	0	0	0	0	EU652571.1.1503;HE804013.1.1479;AM745219.1.1602;KT907947.1.912;GU180188.1.1514;JQ580309.1.1482;MG601401.1.1536;KT167015.1.1381;JQ580221.1.1496;FJ905762.1.1411
/home/fjbalvino/Compare_mangroves/results/01_prepare_network_matrices_20260619_180455/matrices/interior_impaired_clr_top200.tsv	interior_impaired_clr_top200.tsv	200	phyloseq	/home/fjbalvino/Compare_mangroves/interior_mangroves/phyloseq.rds	phyloseq.rds	7097	0	0	0	0	0	0	0	0	EU652571.1.1503;HE804013.1.1479;AM745219.1.1602;KT907947.1.912;GU180188.1.1514;JQ580309.1.1482;MG601401.1.1536;KT167015.1.1381;JQ580221.1.1496;FJ905762.1.1411
/home/fjbalvino/Compare_mangroves/results/01_prepare_network_matrices_20260619_180455/matrices/interior_impaired_clr_top200.tsv	interior_impaired_clr_top200.tsv	200	external_table	/home/fjbalvino/Compare_mangroves/results/00b_network_candidate_folder_audit_20260619_030001/tables/interior_mangroves_phyloseq_tax_table.tsv	interior_mangroves_phyloseq_tax_table.tsv	7097	0	0	0	0	0	0	0	0	EU652571.1.1503;HE804013.1.1479;AM745219.1.1602;KT907947.1.912;GU180188.1.1514;JQ580309.1.1482;MG601401.1.1536;KT167015.1.1381;JQ580221.1.1496;FJ905762.1.1411
/home/fjbalvino/Compare_mangroves/results/01_prepare_network_matrices_20260619_180455/matrices/interior_impaired_clr_top200.tsv	interior_impaired_clr_top200.tsv	200	external_table	/home/fjbalvino/Compare_mangroves/results/01_prepare_network_matrices_20260619_180455/tables/interior_depth_taxonomy.tsv	interior_depth_taxonomy.tsv	7097	0	0	0	0	0	0	0	0	EU652571.1.1503;HE804013.1.1479;AM745219.1.1602;KT907947.1.912;GU180188.1.1514;JQ580309.1.1482;MG601401.1.1536;KT167015.1.1381;JQ580221.1.1496;FJ905762.1.1411
/home/fjbalvino/Compare_mangroves/results/01_prepare_network_matrices_20260619_180455/matrices/interior_impaired_counts_common_top200.tsv	interior_impaired_counts_common_top200.tsv	200	phyloseq	/home/fjbalvino/Compare_mangroves/interior_mangroves/phyloseq.rds	phyloseq.rds	7097	0	0	0	0	0	0	0	0	EU652571.1.1503;HE804013.1.1479;AM745219.1.1602;KT907947.1.912;GU180188.1.1514;JQ580309.1.1482;MG601401.1.1536;KT167015.1.1381;JQ580221.1.1496;FJ905762.1.1411
/home/fjbalvino/Compare_mangroves/results/01_prepare_network_matrices_20260619_180455/matrices/interior_impaired_counts_common_top200.tsv	interior_impaired_counts_common_top200.tsv	200	external_table	/home/fjbalvino/Compare_mangroves/results/00b_network_candidate_folder_audit_20260619_030001/tables/interior_mangroves_phyloseq_tax_table.tsv	interior_mangroves_phyloseq_tax_table.tsv	7097	0	0	0	0	0	0	0	0	EU652571.1.1503;HE804013.1.1479;AM745219.1.1602;KT907947.1.912;GU180188.1.1514;JQ580309.1.1482;MG601401.1.1536;KT167015.1.1381;JQ580221.1.1496;FJ905762.1.1411
/home/fjbalvino/Compare_mangroves/results/01_prepare_network_matrices_20260619_180455/matrices/interior_impaired_counts_common_top200.tsv	interior_impaired_counts_common_top200.tsv	200	external_table	/home/fjbalvino/Compare_mangroves/results/01_prepare_network_matrices_20260619_180455/tables/interior_depth_taxonomy.tsv	interior_depth_taxonomy.tsv	7097	0	0	0	0	0	0	0	0	EU652571.1.1503;HE804013.1.1479;AM745219.1.1602;KT907947.1.912;GU180188.1.1514;JQ580309.1.1482;MG601401.1.1536;KT167015.1.1381;JQ580221.1.1496;FJ905762.1.1411
/home/fjbalvino/Compare_mangroves/results/01_prepare_network_matrices_20260619_180455/matrices/interior_impaired_relative_common_top200.tsv	interior_impaired_relative_common_top200.tsv	200	phyloseq	/home/fjbalvino/Compare_mangroves/interior_mangroves/phyloseq.rds	phyloseq.rds	7097	0	0	0	0	0	0	0	0	EU652571.1.1503;HE804013.1.1479;AM745219.1.1602;KT907947.1.912;GU180188.1.1514;JQ580309.1.1482;MG601401.1.1536;KT167015.1.1381;JQ580221.1.1496;FJ905762.1.1411
/home/fjbalvino/Compare_mangroves/results/01_prepare_network_matrices_20260619_180455/matrices/interior_impaired_relative_common_top200.tsv	interior_impaired_relative_common_top200.tsv	200	external_table	/home/fjbalvino/Compare_mangroves/results/00b_network_candidate_folder_audit_20260619_030001/tables/interior_mangroves_phyloseq_tax_table.tsv	interior_mangroves_phyloseq_tax_table.tsv	7097	0	0	0	0	0	0	0	0	EU652571.1.1503;HE804013.1.1479;AM745219.1.1602;KT907947.1.912;GU180188.1.1514;JQ580309.1.1482;MG601401.1.1536;KT167015.1.1381;JQ580221.1.1496;FJ905762.1.1411
/home/fjbalvino/Compare_mangroves/results/01_prepare_network_matrices_20260619_180455/matrices/interior_impaired_relative_common_top200.tsv	interior_impaired_relative_common_top200.tsv	200	external_table	/home/fjbalvino/Compare_mangroves/results/01_prepare_network_matrices_20260619_180455/tables/interior_depth_taxonomy.tsv	interior_depth_taxonomy.tsv	7097	0	0	0	0	0	0	0	0	EU652571.1.1503;HE804013.1.1479;AM745219.1.1602;KT907947.1.912;GU180188.1.1514;JQ580309.1.1482;MG601401.1.1536;KT167015.1.1381;JQ580221.1.1496;FJ905762.1.1411
